suite,benchmark,dtype,threads,shape,backend,median_ms,iqr_ms,status
small,matmul,f64,1,4x4,pytorch-cpu,0.010000,0.000375,ok
small,einsum_ij_jk_ik,f64,1,4x4,pytorch-cpu,0.014417,0.000458,ok
small,svd,f64,1,4x4,pytorch-cpu,0.010458,0.000541,ok
small,qr,f64,1,4x4,pytorch-cpu,0.007958,0.000292,ok
small,eigh,f64,1,4x4,pytorch-cpu,0.011000,0.000292,ok
small,solve,f64,1,"4x4,rhs=1",pytorch-cpu,0.016250,0.000416,ok
small,solve,f64,1,"4x4,rhs=4",pytorch-cpu,0.017375,0.000209,ok
small,grad_sum_matmul_backward,f64,1,4x4,pytorch-cpu,0.023541,0.000541,ok
small,grad_sum_svd_s_backward,f64,1,4x4,pytorch-cpu,0.025250,0.008042,ok
small,grad_sum_solve_backward,f64,1,"4x4,rhs=1",pytorch-cpu,0.032959,0.004376,ok
small,matmul,f64,1,8x8,pytorch-cpu,0.019708,0.000583,ok
small,einsum_ij_jk_ik,f64,1,8x8,pytorch-cpu,0.024666,0.000375,ok
small,svd,f64,1,8x8,pytorch-cpu,0.019500,0.000916,ok
small,qr,f64,1,8x8,pytorch-cpu,0.013792,0.000250,ok
small,eigh,f64,1,8x8,pytorch-cpu,0.018417,0.000667,ok
small,solve,f64,1,"8x8,rhs=1",pytorch-cpu,0.022625,0.000917,ok
small,solve,f64,1,"8x8,rhs=4",pytorch-cpu,0.024292,0.000334,ok
small,grad_sum_matmul_backward,f64,1,8x8,pytorch-cpu,0.038708,0.002417,ok
small,grad_sum_svd_s_backward,f64,1,8x8,pytorch-cpu,0.031416,0.000417,ok
small,grad_sum_solve_backward,f64,1,"8x8,rhs=1",pytorch-cpu,0.037542,0.003417,ok
large,matmul,f64,1,128x128,pytorch-cpu,3.435584,0.099875,ok
large,matmul,f64,1,256x256,pytorch-cpu,13.636458,0.126208,ok
large,matmul_rect,f64,1,256x1024 * 1024x256,pytorch-cpu,55.180917,1.119000,ok
large,svd,f64,1,64x64,pytorch-cpu,0.742459,0.066375,ok
large,qr,f64,1,64x64,pytorch-cpu,0.504833,0.033750,ok
large,eigh,f64,1,64x64,pytorch-cpu,0.651041,0.027042,ok
large,solve,f64,1,"64x64,rhs=1",pytorch-cpu,0.471375,0.017875,ok
large,solve,f64,1,"64x64,rhs=16",pytorch-cpu,0.579333,0.014958,ok
large,solve,f64,1,"64x64,rhs=64",pytorch-cpu,0.884666,0.012291,ok
large,grad_sum_matmul,f64,1,64x64,pytorch-cpu,0.863500,0.043500,ok
