suite,benchmark,dtype,threads,shape,backend,median_ms,iqr_ms,status,notes
cpu/indexing_layout,scatter,f64,4,262144,tenferro-eager,0.366000,0.191624,ok,1D StableHLO-style scatter
cpu/indexing_layout,scatter,f64,4,262144,tenferro-trace,0.590916,0.182542,ok,1D StableHLO-style scatter
cpu/indexing_layout,slice,f64,4,4194304 -> 2096128,tenferro-eager,0.664458,0.266542,ok,static slice
cpu/indexing_layout,slice,f64,4,4194304 -> 2096128,tenferro-trace,0.996291,0.083583,ok,static slice
cpu/indexing_layout,dynamic_slice,f64,4,4194304 -> 2097152,tenferro-eager,0.270542,0.024791,ok,runtime-start slice
cpu/indexing_layout,dynamic_slice,f64,4,4194304 -> 2097152,tenferro-trace,0.629292,0.078583,ok,runtime-start slice
cpu/indexing_layout,dynamic_update_slice,f64,4,2097152,tenferro-eager,0.398958,0.018374,ok,runtime-start update
cpu/indexing_layout,dynamic_update_slice,f64,4,2097152,tenferro-trace,,,unsupported,tenferro-rs has no TracedTensor dynamic_update_slice API
cpu/indexing_layout,pad,f64,4,2097152,tenferro-eager,0.355625,0.013750,ok,edge padding
cpu/indexing_layout,pad,f64,4,2097152,tenferro-trace,0.520250,0.036250,ok,edge padding
cpu/indexing_layout,concatenate,f64,4,1048576+1048576,tenferro-eager,0.278125,0.013125,ok,concatenate along axis 0
cpu/indexing_layout,concatenate,f64,4,1048576+1048576,tenferro-trace,0.446166,0.042125,ok,concatenate along axis 0
cpu/indexing_layout,reverse,f64,4,2097152,tenferro-eager,0.495875,0.018042,ok,reverse axis 0
cpu/indexing_layout,reverse,f64,4,2097152,tenferro-trace,0.658250,0.072459,ok,reverse axis 0
cpu/structural_shape,transpose,f64,4,4096x4096,tenferro-eager,11.998500,1.463167,ok,materialized matrix transpose
cpu/structural_shape,transpose,f64,4,4096x4096,tenferro-trace,7.299208,0.212791,ok,materialized matrix transpose
cpu/structural_shape,reshape,f64,4,33554432 -> 8192x4096,tenferro-eager,3.993292,0.129083,ok,materialized reshape output
cpu/structural_shape,reshape,f64,4,33554432 -> 8192x4096,tenferro-trace,1.631667,0.193584,ok,materialized reshape output
cpu/structural_shape,broadcast_in_dim,f64,4,8192x1 -> 8192x4096,tenferro-eager,2.122667,0.046958,ok,materialized broadcast
