suite,benchmark,dtype,threads,shape,backend,median_ms,iqr_ms,status
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch16 (native batch layout),tenferro-eager,0.004958,0.000292,ok
batched,batched_svd,f64,1,4x4xbatch16 (native batch layout),tenferro-eager,0.047625,0.000834,ok
batched,batched_qr,f64,1,4x4xbatch16 (native batch layout),tenferro-eager,0.023208,0.000250,ok
batched,batched_eigh,f64,1,4x4xbatch16 (native batch layout),tenferro-eager,0.028917,0.000500,ok
batched,batched_solve,f64,1,"4x4xbatch16 (native batch layout),rhs=1",tenferro-eager,0.023208,0.000708,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch16 (native batch layout),tenferro-eager,0.066167,0.001291,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch16 (native batch layout),rhs=1",tenferro-eager,0.160750,0.007083,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,8x8xbatch16 (native batch layout),tenferro-eager,0.005834,0.000333,ok
batched,batched_svd,f64,1,8x8xbatch16 (native batch layout),tenferro-eager,0.108042,0.005458,ok
batched,batched_qr,f64,1,8x8xbatch16 (native batch layout),tenferro-eager,0.030750,0.000375,ok
batched,batched_eigh,f64,1,8x8xbatch16 (native batch layout),tenferro-eager,0.058250,0.000292,ok
batched,batched_solve,f64,1,"8x8xbatch16 (native batch layout),rhs=1",tenferro-eager,0.026709,0.000167,ok
batched,grad_sum_batched_matmul_backward,f64,1,8x8xbatch16 (native batch layout),tenferro-eager,0.085834,0.002750,ok
batched,grad_sum_batched_solve_backward,f64,1,"8x8xbatch16 (native batch layout),rhs=1",tenferro-eager,0.177708,0.010625,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,16x16xbatch16 (native batch layout),tenferro-eager,0.010834,0.001417,ok
batched,batched_svd,f64,1,16x16xbatch16 (native batch layout),tenferro-eager,0.344541,0.007874,ok
batched,batched_qr,f64,1,16x16xbatch16 (native batch layout),tenferro-eager,0.047125,0.000459,ok
batched,batched_eigh,f64,1,16x16xbatch16 (native batch layout),tenferro-eager,0.175750,0.003459,ok
batched,batched_solve,f64,1,"16x16xbatch16 (native batch layout),rhs=1",tenferro-eager,0.038875,0.000208,ok
batched,grad_sum_batched_matmul_backward,f64,1,16x16xbatch16 (native batch layout),tenferro-eager,0.099792,0.001209,ok
batched,grad_sum_batched_solve_backward,f64,1,"16x16xbatch16 (native batch layout),rhs=1",tenferro-eager,0.238250,0.003416,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch64 (native batch layout),tenferro-eager,0.006292,0.000208,ok
batched,batched_svd,f64,1,2x2xbatch64 (native batch layout),tenferro-eager,0.105917,0.003125,ok
batched,batched_qr,f64,1,2x2xbatch64 (native batch layout),tenferro-eager,0.066209,0.000417,ok
batched,batched_eigh,f64,1,2x2xbatch64 (native batch layout),tenferro-eager,0.066125,0.002166,ok
batched,batched_solve,f64,1,"2x2xbatch64 (native batch layout),rhs=1",tenferro-eager,0.066667,0.003459,ok
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch64 (native batch layout),tenferro-eager,0.074250,0.002334,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch64 (native batch layout),rhs=1",tenferro-eager,0.352750,0.008333,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch64 (native batch layout),tenferro-eager,0.007166,0.000250,ok
batched,batched_svd,f64,1,4x4xbatch64 (native batch layout),tenferro-eager,0.161542,0.007084,ok
batched,batched_qr,f64,1,4x4xbatch64 (native batch layout),tenferro-eager,0.075292,0.003125,ok
batched,batched_eigh,f64,1,4x4xbatch64 (native batch layout),tenferro-eager,0.101000,0.004500,ok
batched,batched_solve,f64,1,"4x4xbatch64 (native batch layout),rhs=1",tenferro-eager,0.071834,0.000958,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch64 (native batch layout),tenferro-eager,0.077791,0.001001,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch64 (native batch layout),rhs=1",tenferro-eager,0.367042,0.018708,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,8x8xbatch64 (native batch layout),tenferro-eager,0.011166,0.000083,ok
batched,batched_svd,f64,1,8x8xbatch64 (native batch layout),tenferro-eager,0.416917,0.015126,ok
batched,batched_qr,f64,1,8x8xbatch64 (native batch layout),tenferro-eager,0.107542,0.001166,ok
batched,batched_eigh,f64,1,8x8xbatch64 (native batch layout),tenferro-eager,0.223542,0.014708,ok
batched,batched_solve,f64,1,"8x8xbatch64 (native batch layout),rhs=1",tenferro-eager,0.085625,0.002249,ok
batched,grad_sum_batched_matmul_backward,f64,1,8x8xbatch64 (native batch layout),tenferro-eager,0.112833,0.000750,ok
batched,grad_sum_batched_solve_backward,f64,1,"8x8xbatch64 (native batch layout),rhs=1",tenferro-eager,0.432791,0.014791,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,16x16xbatch64 (native batch layout),tenferro-eager,0.025542,0.000583,ok
batched,batched_svd,f64,1,16x16xbatch64 (native batch layout),tenferro-eager,1.369667,0.012125,ok
batched,batched_qr,f64,1,16x16xbatch64 (native batch layout),tenferro-eager,0.191209,0.008458,ok
batched,batched_eigh,f64,1,16x16xbatch64 (native batch layout),tenferro-eager,0.692084,0.012041,ok
batched,batched_solve,f64,1,"16x16xbatch64 (native batch layout),rhs=1",tenferro-eager,0.138750,0.005417,ok
batched,grad_sum_batched_matmul_backward,f64,1,16x16xbatch64 (native batch layout),tenferro-eager,0.150125,0.001209,ok
batched,grad_sum_batched_solve_backward,f64,1,"16x16xbatch64 (native batch layout),rhs=1",tenferro-eager,0.653209,0.013042,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch256 (native batch layout),tenferro-eager,0.012709,0.000125,ok
batched,batched_svd,f64,1,2x2xbatch256 (native batch layout),tenferro-eager,0.399334,0.017958,ok
batched,batched_qr,f64,1,2x2xbatch256 (native batch layout),tenferro-eager,0.251333,0.007917,ok
batched,batched_eigh,f64,1,2x2xbatch256 (native batch layout),tenferro-eager,0.234208,0.018041,ok
batched,batched_solve,f64,1,"2x2xbatch256 (native batch layout),rhs=1",tenferro-eager,0.250833,0.002583,ok
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch256 (native batch layout),tenferro-eager,0.095000,0.010166,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch256 (native batch layout),rhs=1",tenferro-eager,1.108750,0.018333,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch256 (native batch layout),tenferro-eager,0.014750,0.000791,ok
batched,batched_svd,f64,1,4x4xbatch256 (native batch layout),tenferro-eager,0.672459,0.026084,ok
batched,batched_qr,f64,1,4x4xbatch256 (native batch layout),tenferro-eager,0.295875,0.009250,ok
batched,batched_eigh,f64,1,4x4xbatch256 (native batch layout),tenferro-eager,0.385958,0.007167,ok
batched,batched_solve,f64,1,"4x4xbatch256 (native batch layout),rhs=1",tenferro-eager,0.267208,0.005041,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch256 (native batch layout),tenferro-eager,0.108208,0.000709,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch256 (native batch layout),rhs=1",tenferro-eager,1.178958,0.029542,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,8x8xbatch256 (native batch layout),tenferro-eager,0.032459,0.000500,ok
batched,batched_svd,f64,1,8x8xbatch256 (native batch layout),tenferro-eager,1.642417,0.007250,ok
batched,batched_qr,f64,1,8x8xbatch256 (native batch layout),tenferro-eager,0.419334,0.003917,ok
batched,batched_eigh,f64,1,8x8xbatch256 (native batch layout),tenferro-eager,0.874458,0.023125,ok
batched,batched_solve,f64,1,"8x8xbatch256 (native batch layout),rhs=1",tenferro-eager,0.327084,0.005292,ok
batched,grad_sum_batched_matmul_backward,f64,1,8x8xbatch256 (native batch layout),tenferro-eager,0.219666,0.007083,ok
batched,grad_sum_batched_solve_backward,f64,1,"8x8xbatch256 (native batch layout),rhs=1",tenferro-eager,1.431209,0.032125,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,16x16xbatch256 (native batch layout),tenferro-eager,0.077583,0.003624,ok
batched,batched_svd,f64,1,16x16xbatch256 (native batch layout),tenferro-eager,5.443709,0.063666,ok
batched,batched_qr,f64,1,16x16xbatch256 (native batch layout),tenferro-eager,0.724375,0.009500,ok
batched,batched_eigh,f64,1,16x16xbatch256 (native batch layout),tenferro-eager,2.759167,0.027541,ok
batched,batched_solve,f64,1,"16x16xbatch256 (native batch layout),rhs=1",tenferro-eager,0.523542,0.011292,ok
batched,grad_sum_batched_matmul_backward,f64,1,16x16xbatch256 (native batch layout),tenferro-eager,0.333375,0.008792,ok
batched,grad_sum_batched_solve_backward,f64,1,"16x16xbatch256 (native batch layout),rhs=1",tenferro-eager,2.290167,0.026000,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch1024 (native batch layout),tenferro-eager,0.037416,0.001084,ok
batched,batched_svd,f64,1,2x2xbatch1024 (native batch layout),tenferro-eager,1.591042,0.024208,ok
batched,batched_qr,f64,1,2x2xbatch1024 (native batch layout),tenferro-eager,0.980542,0.022208,ok
batched,batched_eigh,f64,1,2x2xbatch1024 (native batch layout),tenferro-eager,0.951041,0.022500,ok
batched,batched_solve,f64,1,"2x2xbatch1024 (native batch layout),rhs=1",tenferro-eager,0.976375,0.014916,ok
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch1024 (native batch layout),tenferro-eager,0.179583,0.007583,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch1024 (native batch layout),rhs=1",tenferro-eager,4.119708,0.046125,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch1024 (native batch layout),tenferro-eager,0.049833,0.000708,ok
batched,batched_svd,f64,1,4x4xbatch1024 (native batch layout),tenferro-eager,2.683375,0.033001,ok
batched,batched_qr,f64,1,4x4xbatch1024 (native batch layout),tenferro-eager,1.167208,0.021417,ok
batched,batched_eigh,f64,1,4x4xbatch1024 (native batch layout),tenferro-eager,1.536833,0.030708,ok
batched,batched_solve,f64,1,"4x4xbatch1024 (native batch layout),rhs=1",tenferro-eager,1.047583,0.008542,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch1024 (native batch layout),tenferro-eager,0.218917,0.019541,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch1024 (native batch layout),rhs=1",tenferro-eager,4.400417,0.094541,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,8x8xbatch1024 (native batch layout),tenferro-eager,0.111750,0.001708,ok
batched,batched_svd,f64,1,8x8xbatch1024 (native batch layout),tenferro-eager,6.541292,0.068584,ok
batched,batched_qr,f64,1,8x8xbatch1024 (native batch layout),tenferro-eager,1.638625,0.040708,ok
batched,batched_eigh,f64,1,8x8xbatch1024 (native batch layout),tenferro-eager,3.468000,0.096999,ok
batched,batched_solve,f64,1,"8x8xbatch1024 (native batch layout),rhs=1",tenferro-eager,1.274083,0.031167,ok
batched,grad_sum_batched_matmul_backward,f64,1,8x8xbatch1024 (native batch layout),tenferro-eager,0.609000,0.034791,ok
batched,grad_sum_batched_solve_backward,f64,1,"8x8xbatch1024 (native batch layout),rhs=1",tenferro-eager,5.414125,0.076291,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,16x16xbatch1024 (native batch layout),tenferro-eager,0.295959,0.014917,ok
batched,batched_svd,f64,1,16x16xbatch1024 (native batch layout),tenferro-eager,21.739459,0.051041,ok
batched,batched_qr,f64,1,16x16xbatch1024 (native batch layout),tenferro-eager,2.876417,0.036834,ok
batched,batched_eigh,f64,1,16x16xbatch1024 (native batch layout),tenferro-eager,11.027667,0.142167,ok
batched,batched_solve,f64,1,"16x16xbatch1024 (native batch layout),rhs=1",tenferro-eager,2.037917,0.028666,ok
batched,grad_sum_batched_matmul_backward,f64,1,16x16xbatch1024 (native batch layout),tenferro-eager,1.138166,0.012834,ok
batched,grad_sum_batched_solve_backward,f64,1,"16x16xbatch1024 (native batch layout),rhs=1",tenferro-eager,8.931958,0.120500,ok
large,matmul,f64,1,128x128,tenferro-trace,0.026042,0.000375,ok
large,matmul,f64,1,256x256,tenferro-trace,0.105792,0.000542,ok
large,matmul,f64,1,512x512,tenferro-trace,0.712292,0.039291,ok
large,matmul,f64,1,1024x1024,tenferro-trace,5.477709,0.461875,ok
large,matmul_rect,f64,1,1024x256 * 256x1024,tenferro-trace,1.319750,0.029000,ok
large,matmul_rect,f64,1,256x1024 * 1024x256,tenferro-trace,0.377292,0.009125,ok
large,svd,f64,1,64x64,tenferro-trace,0.286625,0.011542,ok
large,qr,f64,1,64x64,tenferro-trace,0.074375,0.002833,ok
large,eigh,f64,1,64x64,tenferro-trace,0.201750,0.005125,ok
large,solve,f64,1,"64x64,rhs=1",tenferro-trace,0.034500,0.000376,ok
large,solve,f64,1,"64x64,rhs=16",tenferro-trace,0.036875,0.000959,ok
large,solve,f64,1,"64x64,rhs=64",tenferro-trace,0.044292,0.001625,ok
large,svd,f64,1,128x128,tenferro-trace,1.233625,0.021375,ok
large,qr,f64,1,128x128,tenferro-trace,0.376959,0.002333,ok
large,eigh,f64,1,128x128,tenferro-trace,0.605625,0.025249,ok
large,solve,f64,1,"128x128,rhs=1",tenferro-trace,0.069708,0.000500,ok
large,solve,f64,1,"128x128,rhs=16",tenferro-trace,0.073167,0.004875,ok
large,solve,f64,1,"128x128,rhs=64",tenferro-trace,0.088875,0.003458,ok
large,svd,f64,1,256x256,tenferro-trace,4.880542,0.052375,ok
large,qr,f64,1,256x256,tenferro-trace,1.177875,0.020917,ok
large,eigh,f64,1,256x256,tenferro-trace,2.632292,0.055958,ok
large,solve,f64,1,"256x256,rhs=1",tenferro-trace,0.211750,0.002125,ok
large,solve,f64,1,"256x256,rhs=16",tenferro-trace,0.216125,0.002541,ok
large,solve,f64,1,"256x256,rhs=64",tenferro-trace,0.270666,0.005999,ok
large,grad_sum_matmul,f64,1,64x64,tenferro-trace,0.012542,0.001209,ok
large,grad_sum_matmul_backward,f64,1,64x64,tenferro-trace,0.039333,0.004375,ok
large,grad_sum_svd_s_backward,f64,1,64x64,tenferro-trace,0.301333,0.004707,ok
large,grad_sum_solve_backward,f64,1,"64x64,rhs=1",tenferro-trace,0.075333,0.000624,ok
large,grad_sum_matmul,f64,1,128x128,tenferro-trace,0.029666,0.004291,ok
large,grad_sum_matmul_backward,f64,1,128x128,tenferro-trace,0.093667,0.001458,ok
large,grad_sum_svd_s_backward,f64,1,128x128,tenferro-trace,1.268250,0.026999,ok
large,grad_sum_solve_backward,f64,1,"128x128,rhs=1",tenferro-trace,0.136417,0.002709,ok
large,grad_sum_svd_s_jvp,f64,1,256x256,tenferro-trace,5.069667,0.065042,ok
large,grad_sum_svd_s_vjp,f64,1,256x256,tenferro-trace,5.067875,0.034125,ok
large,grad_sum_qr_jvp,f64,1,256x256,tenferro-trace,1.877167,0.082126,ok
large,grad_sum_qr_vjp,f64,1,256x256,tenferro-trace,1.858708,0.058833,ok
large,grad_sum_eigh_jvp,f64,1,256x256,tenferro-trace,2.918083,0.038417,ok
large,grad_sum_eigh_vjp,f64,1,256x256,tenferro-trace,2.889541,0.045001,ok
large,grad_sum_lu_jvp,f64,1,256x256,tenferro-trace,0.711834,0.078875,ok
large,grad_sum_lu_vjp,f64,1,256x256,tenferro-trace,0.712292,0.022917,ok
large,grad_sum_solve_jvp,f64,1,"256x256,rhs=1",tenferro-trace,0.293458,0.003917,ok
large,grad_sum_solve_vjp,f64,1,"256x256,rhs=1",tenferro-trace,0.287125,0.003292,ok
large,grad_sum_svd_s_jvp,f64,1,512x512,tenferro-trace,23.289375,0.141000,ok
large,grad_sum_svd_s_vjp,f64,1,512x512,tenferro-trace,23.218416,0.107125,ok
large,grad_sum_qr_jvp,f64,1,512x512,tenferro-trace,8.929084,0.071417,ok
large,grad_sum_qr_vjp,f64,1,512x512,tenferro-trace,8.896250,0.036375,ok
large,grad_sum_eigh_jvp,f64,1,512x512,tenferro-trace,13.617875,0.056500,ok
large,grad_sum_eigh_vjp,f64,1,512x512,tenferro-trace,13.584500,0.107166,ok
large,grad_sum_lu_jvp,f64,1,512x512,tenferro-trace,4.199041,0.248125,ok
large,grad_sum_lu_vjp,f64,1,512x512,tenferro-trace,4.245709,0.121792,ok
large,grad_sum_solve_jvp,f64,1,"512x512,rhs=1",tenferro-trace,1.224083,0.033125,ok
large,grad_sum_solve_vjp,f64,1,"512x512,rhs=1",tenferro-trace,1.194166,0.043250,ok
large,grad_sum_svd_s_jvp,f64,1,1024x1024,tenferro-trace,118.575958,0.605375,ok
large,grad_sum_svd_s_vjp,f64,1,1024x1024,tenferro-trace,117.546541,0.327750,ok
large,grad_sum_qr_jvp,f64,1,1024x1024,tenferro-trace,50.750292,0.873876,ok
large,grad_sum_qr_vjp,f64,1,1024x1024,tenferro-trace,51.765834,0.384125,ok
large,grad_sum_eigh_jvp,f64,1,1024x1024,tenferro-trace,74.522333,0.447042,ok
large,grad_sum_eigh_vjp,f64,1,1024x1024,tenferro-trace,75.929125,0.809292,ok
large,grad_sum_lu_jvp,f64,1,1024x1024,tenferro-trace,28.585292,0.230874,ok
large,grad_sum_lu_vjp,f64,1,1024x1024,tenferro-trace,29.350167,0.514668,ok
large,grad_sum_solve_jvp,f64,1,"1024x1024,rhs=1",tenferro-trace,5.847208,0.129916,ok
large,grad_sum_solve_vjp,f64,1,"1024x1024,rhs=1",tenferro-trace,5.786041,0.114667,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch16 (native batch layout),tenferro-trace,0.006291,0.000042,ok
batched,batched_svd,f64,1,2x2xbatch16 (native batch layout),tenferro-trace,0.030292,0.000417,ok
batched,batched_qr,f64,1,2x2xbatch16 (native batch layout),tenferro-trace,0.020583,0.000292,ok
batched,batched_eigh,f64,1,2x2xbatch16 (native batch layout),tenferro-trace,0.021333,0.000500,ok
batched,batched_solve,f64,1,"2x2xbatch16 (native batch layout),rhs=1",tenferro-trace,0.048292,0.000666,ok
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch16 (native batch layout),tenferro-trace,0.022709,0.000249,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch16 (native batch layout),rhs=1",tenferro-trace,0.107209,0.000959,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch16 (native batch layout),tenferro-trace,0.006667,0.000125,ok
batched,batched_svd,f64,1,4x4xbatch16 (native batch layout),tenferro-trace,0.049292,0.000417,ok
batched,batched_qr,f64,1,4x4xbatch16 (native batch layout),tenferro-trace,0.025750,0.000833,ok
batched,batched_eigh,f64,1,4x4xbatch16 (native batch layout),tenferro-trace,0.030375,0.000334,ok
batched,batched_solve,f64,1,"4x4xbatch16 (native batch layout),rhs=1",tenferro-trace,0.048750,0.000417,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch16 (native batch layout),tenferro-trace,0.023542,0.000375,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch16 (native batch layout),rhs=1",tenferro-trace,0.104292,0.006709,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,8x8xbatch16 (native batch layout),tenferro-trace,0.007375,0.000209,ok
batched,batched_svd,f64,1,8x8xbatch16 (native batch layout),tenferro-trace,0.108125,0.003125,ok
batched,batched_qr,f64,1,8x8xbatch16 (native batch layout),tenferro-trace,0.032084,0.000292,ok
batched,batched_eigh,f64,1,8x8xbatch16 (native batch layout),tenferro-trace,0.061500,0.002458,ok
batched,batched_solve,f64,1,"8x8xbatch16 (native batch layout),rhs=1",tenferro-trace,0.051834,0.001875,ok
batched,grad_sum_batched_matmul_backward,f64,1,8x8xbatch16 (native batch layout),tenferro-trace,0.033708,0.002292,ok
batched,grad_sum_batched_solve_backward,f64,1,"8x8xbatch16 (native batch layout),rhs=1",tenferro-trace,0.114125,0.001458,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,16x16xbatch16 (native batch layout),tenferro-trace,0.013417,0.001000,ok
batched,batched_svd,f64,1,16x16xbatch16 (native batch layout),tenferro-trace,0.337959,0.005417,ok
batched,batched_qr,f64,1,16x16xbatch16 (native batch layout),tenferro-trace,0.052250,0.000375,ok
batched,batched_eigh,f64,1,16x16xbatch16 (native batch layout),tenferro-trace,0.177708,0.005417,ok
batched,batched_solve,f64,1,"16x16xbatch16 (native batch layout),rhs=1",tenferro-trace,0.056916,0.004917,ok
batched,grad_sum_batched_matmul_backward,f64,1,16x16xbatch16 (native batch layout),tenferro-trace,0.043500,0.002292,ok
batched,grad_sum_batched_solve_backward,f64,1,"16x16xbatch16 (native batch layout),rhs=1",tenferro-trace,0.128250,0.001166,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch64 (native batch layout),tenferro-trace,0.008042,0.000125,ok
batched,batched_svd,f64,1,2x2xbatch64 (native batch layout),tenferro-trace,0.105625,0.002250,ok
batched,batched_qr,f64,1,2x2xbatch64 (native batch layout),tenferro-trace,0.067625,0.001375,ok
batched,batched_eigh,f64,1,2x2xbatch64 (native batch layout),tenferro-trace,0.066750,0.002084,ok
batched,batched_solve,f64,1,"2x2xbatch64 (native batch layout),rhs=1",tenferro-trace,0.132208,0.008250,ok
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch64 (native batch layout),tenferro-trace,0.026625,0.001416,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch64 (native batch layout),rhs=1",tenferro-trace,0.276000,0.010542,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch64 (native batch layout),tenferro-trace,0.009083,0.000125,ok
batched,batched_svd,f64,1,4x4xbatch64 (native batch layout),tenferro-trace,0.167041,0.010334,ok
batched,batched_qr,f64,1,4x4xbatch64 (native batch layout),tenferro-trace,0.075250,0.002833,ok
batched,batched_eigh,f64,1,4x4xbatch64 (native batch layout),tenferro-trace,0.097125,0.005709,ok
batched,batched_solve,f64,1,"4x4xbatch64 (native batch layout),rhs=1",tenferro-trace,0.143375,0.004584,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch64 (native batch layout),tenferro-trace,0.030958,0.000667,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch64 (native batch layout),rhs=1",tenferro-trace,0.278708,0.015126,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,8x8xbatch64 (native batch layout),tenferro-trace,0.013375,0.000083,ok
batched,batched_svd,f64,1,8x8xbatch64 (native batch layout),tenferro-trace,0.418292,0.010459,ok
batched,batched_qr,f64,1,8x8xbatch64 (native batch layout),tenferro-trace,0.109208,0.002583,ok
batched,batched_eigh,f64,1,8x8xbatch64 (native batch layout),tenferro-trace,0.223333,0.000834,ok
batched,batched_solve,f64,1,"8x8xbatch64 (native batch layout),rhs=1",tenferro-trace,0.153167,0.007583,ok
batched,grad_sum_batched_matmul_backward,f64,1,8x8xbatch64 (native batch layout),tenferro-trace,0.063458,0.005958,ok
batched,grad_sum_batched_solve_backward,f64,1,"8x8xbatch64 (native batch layout),rhs=1",tenferro-trace,0.296000,0.005084,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,16x16xbatch64 (native batch layout),tenferro-trace,0.026375,0.000292,ok
batched,batched_svd,f64,1,16x16xbatch64 (native batch layout),tenferro-trace,1.372667,0.019791,ok
batched,batched_qr,f64,1,16x16xbatch64 (native batch layout),tenferro-trace,0.187042,0.005000,ok
batched,batched_eigh,f64,1,16x16xbatch64 (native batch layout),tenferro-trace,0.694416,0.007126,ok
batched,batched_solve,f64,1,"16x16xbatch64 (native batch layout),rhs=1",tenferro-trace,0.180209,0.012125,ok
batched,grad_sum_batched_matmul_backward,f64,1,16x16xbatch64 (native batch layout),tenferro-trace,0.099583,0.000626,ok
batched,grad_sum_batched_solve_backward,f64,1,"16x16xbatch64 (native batch layout),rhs=1",tenferro-trace,0.362167,0.008333,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch256 (native batch layout),tenferro-trace,0.014792,0.000084,ok
batched,batched_svd,f64,1,2x2xbatch256 (native batch layout),tenferro-trace,0.403333,0.005166,ok
batched,batched_qr,f64,1,2x2xbatch256 (native batch layout),tenferro-trace,0.255709,0.002833,ok
