suite,benchmark,dtype,threads,shape,backend,median_ms,iqr_ms,status,notes
cpu/elementwise_reduction,cos,f64,1,"8388608",tenferro-trace,15.703708,1.117251,ok,"analytic unary"
cpu/elementwise_reduction,tanh,f64,1,"8388608",tenferro-direct,21.353125,0.057750,ok,"analytic unary"
cpu/elementwise_reduction,tanh,f64,1,"8388608",tenferro-trace,21.322792,0.109916,ok,"analytic unary"
cpu/elementwise_reduction,pow,f64,1,"4194304",tenferro-direct,17.646042,0.053125,ok,"binary analytic"
cpu/elementwise_reduction,pow,f64,1,"4194304",tenferro-trace,17.658333,0.105917,ok,"binary analytic"
cpu/elementwise_reduction,expm1,f64,1,"4194304",tenferro-direct,8.553166,0.182584,ok,"analytic unary"
cpu/elementwise_reduction,expm1,f64,1,"4194304",tenferro-trace,8.600333,0.777542,ok,"analytic unary"
cpu/elementwise_reduction,log1p,f64,1,"4194304",tenferro-direct,10.230583,0.039625,ok,"analytic unary"
cpu/elementwise_reduction,log1p,f64,1,"4194304",tenferro-trace,10.231000,0.055874,ok,"analytic unary"
cpu/elementwise_reduction,chain_log1p_exp_mul,f64,1,"4194304",tenferro-direct,16.688542,0.057584,ok,"short elementwise chain"
cpu/elementwise_reduction,chain_log1p_exp_mul,f64,1,"4194304",tenferro-trace,16.731666,0.088792,ok,"short elementwise chain"
cpu/elementwise_reduction,reduce_sum_all,f64,1,"8192x4096",tenferro-direct,3.289625,0.202916,ok,"full reduction"
cpu/elementwise_reduction,reduce_sum_all,f64,1,"8192x4096",tenferro-trace,3.183458,0.059708,ok,"full reduction"
cpu/elementwise_reduction,reduce_prod_all,f64,1,"8192x4096",tenferro-direct,3.287459,0.077375,ok,"full reduction"
cpu/elementwise_reduction,reduce_prod_all,f64,1,"8192x4096",tenferro-trace,3.344667,0.117875,ok,"full reduction"
cpu/elementwise_reduction,reduce_max_axis0,f64,1,"2048x2048",tenferro-direct,5.730750,0.024625,ok,"axis reduction"
cpu/elementwise_reduction,reduce_max_axis0,f64,1,"2048x2048",tenferro-trace,5.707750,0.110542,ok,"axis reduction"
cpu/elementwise_reduction,reduce_min_axis1,f64,1,"4096x4096",tenferro-direct,3.134959,0.070375,ok,"axis reduction"
cpu/elementwise_reduction,reduce_min_axis1,f64,1,"4096x4096",tenferro-trace,3.123875,0.063207,ok,"axis reduction"
cpu/indexing_layout,gather,f64,1,"262144",tenferro-direct,0.397875,0.187459,ok,"1D StableHLO-style gather"
cpu/indexing_layout,gather,f64,1,"262144",tenferro-trace,0.466542,0.081376,ok,"1D StableHLO-style gather"
cpu/indexing_layout,scatter,f64,1,"262144",tenferro-direct,0.454583,0.060458,ok,"1D StableHLO-style scatter"
cpu/indexing_layout,scatter,f64,1,"262144",tenferro-trace,0.574167,0.022125,ok,"1D StableHLO-style scatter"
cpu/indexing_layout,slice,f64,1,"4194304 -> 2096128",tenferro-direct,0.606584,0.034750,ok,"static slice"
cpu/indexing_layout,slice,f64,1,"4194304 -> 2096128",tenferro-trace,1.155667,0.043792,ok,"static slice"
cpu/indexing_layout,dynamic_slice,f64,1,"4194304 -> 2097152",tenferro-direct,0.237167,0.007208,ok,"runtime-start slice"
cpu/indexing_layout,dynamic_slice,f64,1,"4194304 -> 2097152",tenferro-trace,0.783042,0.009291,ok,"runtime-start slice"
cpu/indexing_layout,dynamic_update_slice,f64,1,"2097152",tenferro-direct,0.376375,0.004625,ok,"runtime-start update"
cpu/indexing_layout,dynamic_update_slice,f64,1,"2097152",tenferro-trace,,,unsupported,"tenferro-rs has no TracedTensor dynamic_update_slice API"
cpu/indexing_layout,pad,f64,1,"2097152",tenferro-direct,0.337417,0.015666,ok,"edge padding"
cpu/indexing_layout,pad,f64,1,"2097152",tenferro-trace,0.609667,0.035625,ok,"edge padding"
cpu/indexing_layout,concatenate,f64,1,"1048576+1048576",tenferro-direct,0.268250,0.006917,ok,"concatenate along axis 0"
cpu/indexing_layout,concatenate,f64,1,"1048576+1048576",tenferro-trace,0.547083,0.022000,ok,"concatenate along axis 0"
cpu/indexing_layout,reverse,f64,1,"2097152",tenferro-direct,0.492708,0.003584,ok,"reverse axis 0"
cpu/indexing_layout,reverse,f64,1,"2097152",tenferro-trace,0.767583,0.024667,ok,"reverse axis 0"
cpu/structural_shape,transpose,f64,1,"4096x4096",tenferro-direct,28.108792,0.766457,ok,"materialized matrix transpose"
cpu/structural_shape,transpose,f64,1,"4096x4096",tenferro-trace,23.209750,0.139792,ok,"materialized matrix transpose"
cpu/structural_shape,reshape,f64,1,"33554432 -> 8192x4096",tenferro-direct,3.827667,0.067374,ok,"materialized reshape output"
cpu/structural_shape,reshape,f64,1,"33554432 -> 8192x4096",tenferro-trace,4.324250,0.107126,ok,"materialized reshape output"
cpu/structural_shape,broadcast_in_dim,f64,1,"8192x1 -> 8192x4096",tenferro-direct,3.369250,0.057709,ok,"materialized broadcast"
cpu/structural_shape,broadcast_in_dim,f64,1,"8192x1 -> 8192x4096",tenferro-trace,2.018084,0.029958,ok,"materialized broadcast"
cpu/structural_shape,cast_f64_f32,f64->f32,1,"33554432",tenferro-direct,3.505208,0.029375,ok,"dtype cast"
cpu/structural_shape,cast_f64_f32,f64->f32,1,"33554432",tenferro-trace,7.935917,0.139917,ok,"dtype cast"
cpu/structural_shape,extract_diagonal,f64,1,"8388608x2x2 -> 8388608x2",tenferro-direct,2.205625,0.035333,ok,"batched matrix diagonal extraction"
cpu/structural_shape,extract_diagonal,f64,1,"8388608x2x2 -> 8388608x2",tenferro-trace,6.574875,0.139458,ok,"batched matrix diagonal extraction"
cpu/structural_shape,embed_diagonal,f64,1,"8192 -> 8192x8192",tenferro-direct,2.012917,0.058041,ok,"embed vector as matrix diagonal"
cpu/structural_shape,embed_diagonal,f64,1,"8192 -> 8192x8192",tenferro-trace,2.047959,0.064458,ok,"embed vector as matrix diagonal"
cpu/structural_shape,tril,f64,1,"4096x4096",tenferro-direct,3.261000,0.124292,ok,"lower triangle"
cpu/structural_shape,tril,f64,1,"4096x4096",tenferro-trace,5.460708,0.193417,ok,"lower triangle"
cpu/structural_shape,triu,f64,1,"4096x4096",tenferro-direct,3.113166,0.092708,ok,"upper triangle"
cpu/structural_shape,triu,f64,1,"4096x4096",tenferro-trace,5.578917,0.162000,ok,"upper triangle"
cpu/view_metadata,reshape_view,f64,1,"33554432 -> 8192x4096",tenferro-direct,0.000206,0.000016,ok,"metadata-only view reshape; no output-sized copy; operations_per_sample=16; median_batch_ms=0.003292; session=not_required"
cpu/view_metadata,reshape_view,f64,1,"33554432 -> 8192x4096",tenferro-trace,,,unsupported,"TensorValue view metadata APIs are concrete-only; traced tensors use graph operations"
cpu/view_metadata,transpose_view,f64,1,"4096x4096",tenferro-direct,0.000167,0.000029,ok,"metadata-only transpose view; no output-sized copy; operations_per_sample=16; median_batch_ms=0.002666; session=not_required"
cpu/view_metadata,transpose_view,f64,1,"4096x4096",tenferro-trace,,,unsupported,"TensorValue view metadata APIs are concrete-only; traced tensors use graph operations"
cpu/view_metadata,slice_view,f64,1,"4194304 -> 2096128",tenferro-direct,0.000195,0.000018,ok,"metadata-only strided slice view; no output-sized copy; operations_per_sample=16; median_batch_ms=0.003125; session=not_required"
cpu/view_metadata,slice_view,f64,1,"4194304 -> 2096128",tenferro-trace,,,unsupported,"TensorValue view metadata APIs are concrete-only; traced tensors use graph operations"
cpu/view_metadata,broadcast_in_dim_view,f64,1,"8192x1 -> 8192x4096",tenferro-direct,0.000122,0.000000,ok,"metadata-only zero-stride broadcast view; no output-sized copy; operations_per_sample=16; median_batch_ms=0.001959; session=not_required"
cpu/view_metadata,broadcast_in_dim_view,f64,1,"8192x1 -> 8192x4096",tenferro-trace,,,unsupported,"TensorValue view metadata APIs are concrete-only; traced tensors use graph operations"
cpu/output_reuse,add_into,f64,1,"33554432",tenferro-direct,23.396667,0.153375,ok,"caller-owned output"
cpu/output_reuse,add_into,f64,1,"33554432",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,sub_into,f64,1,"33554432",tenferro-direct,23.438000,0.079166,ok,"caller-owned output"
cpu/output_reuse,sub_into,f64,1,"33554432",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,mul_into,f64,1,"33554432",tenferro-direct,23.431959,0.086208,ok,"caller-owned output"
cpu/output_reuse,mul_into,f64,1,"33554432",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,div_into,f64,1,"33554432",tenferro-direct,20.413416,2.233041,ok,"caller-owned output"
cpu/output_reuse,div_into,f64,1,"33554432",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,neg_into,f64,1,"33554432",tenferro-direct,11.480500,0.730500,ok,"caller-owned output"
cpu/output_reuse,neg_into,f64,1,"33554432",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,conj_into,c64,1,"16777216",tenferro-direct,8.026167,0.599209,ok,"physical conjugate into caller-owned output"
cpu/output_reuse,conj_into,c64,1,"16777216",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,copy_read_into,f64,1,"33554432",tenferro-direct,3.826666,0.046251,ok,"copy into caller-owned output"
cpu/output_reuse,copy_read_into,f64,1,"33554432",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,dot_general_read_into,f64,1,"1024x1024",tenferro-direct,4.465041,0.065834,ok,"matrix multiply into caller-owned output"
cpu/output_reuse,dot_general_read_into,f64,1,"1024x1024",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,dot_general_read_into_accum,f64,1,"1024x1024",tenferro-direct,4.892708,0.057209,ok,"out = lhs @ rhs + out"
cpu/output_reuse,dot_general_read_into_accum,f64,1,"1024x1024",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/einsum_concrete,einsum_ij_jk_ik,f64,1,"1024x1024",tenferro-direct,4.925750,0.972292,ok,"TensorEinsumExt allocation-returning API"
cpu/einsum_concrete,einsum_ij_jk_ik,f64,1,"1024x1024",tenferro-trace,,,unsupported,"TensorEinsumExt is a concrete Tensor API; traced einsum is measured by cpu/einsum"
cpu/linalg_uncovered,cholesky,f64,1,"1536x1536",tenferro-direct,4.305833,0.712333,ok,"SPD input"
cpu/linalg_uncovered,cholesky,f64,1,"1536x1536",tenferro-trace,4.648375,0.069125,ok,"SPD input"
cpu/linalg_uncovered,eig,f64,1,"160x160",tenferro-direct,4.406084,0.065709,ok,"general input"
cpu/linalg_uncovered,eig,f64,1,"160x160",tenferro-trace,4.399792,0.074708,ok,"general input"
cpu/linalg_uncovered,eigvals,f64,1,"192x192",tenferro-direct,4.614791,0.056001,ok,"general input values only"
cpu/linalg_uncovered,eigvals,f64,1,"192x192",tenferro-trace,4.616166,0.021167,ok,"general input values only"
cpu/linalg_uncovered,eigvalsh,f64,1,"512x512",tenferro-direct,14.182125,0.074500,ok,"SPD input values only"
cpu/linalg_uncovered,eigvalsh,f64,1,"512x512",tenferro-trace,15.041375,0.106917,ok,"SPD input values only"
cpu/linalg_uncovered,triangular_solve,f64,1,"4096x4096,rhs=64",tenferro-direct,5.361167,0.199874,ok,"lower-triangular solve"
cpu/linalg_uncovered,triangular_solve,f64,1,"4096x4096,rhs=64",tenferro-trace,7.925250,0.216375,ok,"lower-triangular solve"
cpu/linalg_uncovered,det,f64,1,"1024x1024",tenferro-direct,4.212541,0.060583,ok,"well-conditioned input"
cpu/linalg_uncovered,det,f64,1,"1024x1024",tenferro-trace,4.304125,0.054583,ok,"well-conditioned input"
cpu/linalg_uncovered,slogdet,f64,1,"1024x1024",tenferro-direct,4.181083,0.080375,ok,"well-conditioned input"
cpu/linalg_uncovered,slogdet,f64,1,"1024x1024",tenferro-trace,4.685375,0.093041,ok,"well-conditioned input"
cpu/linalg_uncovered,inv,f64,1,"768x768",tenferro-direct,7.070334,0.094583,ok,"well-conditioned input"
cpu/linalg_uncovered,inv,f64,1,"768x768",tenferro-trace,6.699959,0.076334,ok,"well-conditioned input"
cpu/linalg_uncovered,pinv,f64,1,"512x256",tenferro-direct,6.585166,0.051750,ok,"rectangular input"
cpu/linalg_uncovered,pinv,f64,1,"512x256",tenferro-trace,6.577958,0.054709,ok,"rectangular input"
cpu/linalg_uncovered,pinv_with_rtol,f64,1,"512x256",tenferro-direct,6.576083,0.030167,ok,"rectangular input; rtol=1e-12"
cpu/linalg_uncovered,pinv_with_rtol,f64,1,"512x256",tenferro-trace,6.507084,0.044917,ok,"rectangular input; rtol=1e-12"
cpu/linalg_uncovered,lu,f64,1,"1024x1024",tenferro-direct,4.085166,0.048626,ok,"partial-pivot LU"
cpu/linalg_uncovered,lu,f64,1,"1024x1024",tenferro-trace,4.276875,0.058458,ok,"partial-pivot LU"
cpu/linalg_uncovered,lstsq,f64,1,"768x384,rhs=16",tenferro-eager,5.800125,0.057875,ok,"tall full-column-rank QR least-squares solve"
cpu/linalg_uncovered,lstsq,f64,1,"768x384,rhs=16",tenferro-trace,5.500375,0.038667,ok,"tall full-column-rank QR least-squares solve"
cpu/linalg_uncovered,svd_full,f64,1,"768x384",tenferro-eager,,,unsupported,"svd_full: extension tenferro-linalg.linalg.v1 failed: svd_full: unsupported operation: CPU LAPACK provider does not implement full-matrices SVD; use the faer provider for full SVD"
cpu/linalg_uncovered,svd_full,f64,1,"768x384",tenferro-trace,,,unsupported,"svd_full: unsupported operation: CPU LAPACK provider does not implement full-matrices SVD; use the faer provider for full SVD"
cpu/linalg_uncovered,norm_fro,f64,1,"2048x2048",tenferro-direct,0.359334,0.002667,ok,"Frobenius norm"
cpu/linalg_uncovered,norm_fro,f64,1,"2048x2048",tenferro-trace,0.370125,0.012708,ok,"Frobenius norm"
cpu/complex,conj,c64,1,"16777216",tenferro-direct,11.264375,0.205125,ok,"complex elementwise"
cpu/complex,conj,c64,1,"16777216",tenferro-trace,9.609958,2.942167,ok,"complex elementwise"
cpu/complex,mul,c64,1,"8388608",tenferro-direct,4.170166,0.334751,ok,"complex elementwise"
cpu/complex,mul,c64,1,"8388608",tenferro-trace,3.969333,0.066666,ok,"complex elementwise"
cpu/complex,div,c64,1,"8388608",tenferro-direct,4.484000,0.032625,ok,"complex elementwise"
cpu/complex,div,c64,1,"8388608",tenferro-trace,4.566875,0.106582,ok,"complex elementwise"
cpu/complex,exp,c64,1,"4194304",tenferro-direct,19.878167,0.460917,ok,"complex analytic"
cpu/complex,exp,c64,1,"4194304",tenferro-trace,19.978458,0.419542,ok,"complex analytic"
cpu/complex,log,c64,1,"4194304",tenferro-direct,23.760500,0.350292,ok,"complex analytic"
cpu/complex,log,c64,1,"4194304",tenferro-trace,23.748833,0.073625,ok,"complex analytic"
cpu/complex,dot_general,c64,1,"640x640",tenferro-direct,5.776375,1.079291,ok,"complex matrix multiply"
cpu/complex,dot_general,c64,1,"640x640",tenferro-trace,5.902375,0.158541,ok,"complex matrix multiply"
cpu/complex,dot_general_with_conj,c64,1,"640x640",tenferro-direct,5.946708,0.158041,ok,"conjugated-lhs complex matrix multiply"
cpu/complex,dot_general_with_conj,c64,1,"640x640",tenferro-trace,,,unsupported,"no public TracedTensor dot_general_with_conj API; an explicit conj+dot graph is different work"
cpu/complex,tensordot,c64,1,"640x640",tenferro-direct,5.665125,0.207875,ok,"complex matrix contraction over one axis"
cpu/complex,tensordot,c64,1,"640x640",tenferro-trace,5.900125,0.207708,ok,"complex matrix contraction over one axis"
cpu/complex,svd,c64,1,"160x160",tenferro-direct,3.938958,0.060791,ok,"complex SVD"
cpu/complex,svd,c64,1,"160x160",tenferro-trace,3.884958,0.041250,ok,"complex SVD"
cpu/complex,qr,c64,1,"256x256",tenferro-direct,4.707792,0.035833,ok,"complex QR"
cpu/complex,qr,c64,1,"256x256",tenferro-trace,4.798459,0.036250,ok,"complex QR"
cpu/complex,eig,c64,1,"112x112",tenferro-direct,5.916167,0.056125,ok,"complex eig"
cpu/complex,eig,c64,1,"112x112",tenferro-trace,5.833334,0.073208,ok,"complex eig"
cpu/complex,solve,c64,1,"384x384,rhs=8",tenferro-direct,3.288792,0.039125,ok,"complex solve"
cpu/complex,solve,c64,1,"384x384,rhs=8",tenferro-trace,3.290375,0.021916,ok,"complex solve"
cpu/complex,cholesky,c64,1,"448x448",tenferro-direct,2.419375,0.048749,ok,"Hermitian positive definite"
cpu/complex,cholesky,c64,1,"448x448",tenferro-trace,2.462666,0.049333,ok,"Hermitian positive definite"
cpu/complex,norm_fro,c64,1,"2048x1536",tenferro-direct,4.828709,0.060542,ok,"complex Frobenius norm"
cpu/complex,norm_fro,c64,1,"2048x1536",tenferro-trace,4.007250,0.028416,ok,"complex Frobenius norm"
cpu/elementwise_reduction,add,f64,1,33554432,pytorch-cpu,6.666458,0.285083,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,sub,f64,1,33554432,pytorch-cpu,6.585375,0.055084,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,mul,f64,1,33554432,pytorch-cpu,6.611083,0.180292,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,div,f64,1,33554432,pytorch-cpu,6.566750,0.156375,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,rem,f64,1,8388608,pytorch-cpu,19.349708,0.030875,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,neg,f64,1,33554432,pytorch-cpu,4.341833,0.054791,ok,unary elementwise; input allocation outside timed region
cpu/elementwise_reduction,abs,f64,1,33554432,pytorch-cpu,4.353250,0.046957,ok,unary elementwise; input allocation outside timed region
cpu/elementwise_reduction,sign,f64,1,33554432,pytorch-cpu,5.038458,0.027001,ok,unary elementwise; input allocation outside timed region
cpu/elementwise_reduction,maximum,f64,1,33554432,pytorch-cpu,6.500916,0.101458,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,minimum,f64,1,33554432,pytorch-cpu,6.508208,0.057459,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,compare_lt,f64,1,33554432,pytorch-cpu,8.522458,0.135958,ok,ordered compare; input allocation outside timed region
cpu/elementwise_reduction,select,f64,1,33554432,pytorch-cpu,9.048708,0.070417,ok,ternary select; input allocation outside timed region
cpu/elementwise_reduction,clamp,f64,1,8388608,pytorch-cpu,2.221083,0.036959,ok,clamp with tensor bounds; input allocation outside timed region
cpu/elementwise_reduction,exp,f64,1,8388608,pytorch-cpu,12.225625,0.035542,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,log,f64,1,8388608,pytorch-cpu,20.775041,0.057166,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,sin,f64,1,8388608,pytorch-cpu,14.202875,0.049208,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,cos,f64,1,8388608,pytorch-cpu,16.989500,0.063292,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,tanh,f64,1,8388608,pytorch-cpu,35.563209,0.055209,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,sqrt,f64,1,33554432,pytorch-cpu,7.687333,0.209332,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,rsqrt,f64,1,33554432,pytorch-cpu,11.406708,0.238541,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,pow,f64,1,4194304,pytorch-cpu,38.181792,0.091208,ok,binary analytic with tensor exponent; input allocation outside timed region
cpu/elementwise_reduction,expm1,f64,1,4194304,pytorch-cpu,14.654625,0.054125,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,log1p,f64,1,4194304,pytorch-cpu,10.956334,0.040542,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,chain_log1p_exp_mul,f64,1,4194304,pytorch-cpu,17.942208,0.120916,ok,short elementwise chain; input allocation outside timed region
cpu/elementwise_reduction,reduce_sum_all,f64,1,8192x4096,pytorch-cpu,2.909291,0.066499,ok,full reduction; input allocation outside timed region
cpu/elementwise_reduction,reduce_prod_all,f64,1,8192x4096,pytorch-cpu,3.170208,0.024041,ok,full reduction; input allocation outside timed region
cpu/elementwise_reduction,reduce_max_axis0,f64,1,2048x2048,pytorch-cpu,9.494500,0.047167,ok,axis reduction; input allocation outside timed region
cpu/elementwise_reduction,reduce_min_axis1,f64,1,4096x4096,pytorch-cpu,3.932292,0.114084,ok,axis reduction; input allocation outside timed region
cpu/indexing_layout,gather,f64,1,262144,pytorch-cpu,0.166958,0.001042,ok,1D gather; input allocation outside timed region
cpu/indexing_layout,scatter,f64,1,262144,pytorch-cpu,0.242958,0.004292,ok,1D scatter; input allocation outside timed region
cpu/indexing_layout,slice,f64,1,4194304 -> 2096128,pytorch-cpu,0.427666,0.023875,ok,static slice materialized to owned output; input allocation outside timed region
cpu/indexing_layout,dynamic_slice,f64,1,4194304 -> 2097152,pytorch-cpu,0.273792,0.014000,ok,runtime-start slice materialized to owned output; input allocation outside timed region
cpu/indexing_layout,dynamic_update_slice,f64,1,2097152,pytorch-cpu,0.413125,0.006209,ok,runtime-start update; input allocation outside timed region
cpu/indexing_layout,pad,f64,1,2097152,pytorch-cpu,0.396458,0.018375,ok,edge padding; input allocation outside timed region
cpu/indexing_layout,concatenate,f64,1,1048576+1048576,pytorch-cpu,0.218500,0.008708,ok,concatenate along axis 0; input allocation outside timed region
cpu/indexing_layout,reverse,f64,1,2097152,pytorch-cpu,0.311709,0.089417,ok,reverse axis 0; input allocation outside timed region
cpu/structural_shape,transpose,f64,1,4096x4096,pytorch-cpu,19.078792,0.567834,ok,materialized matrix transpose; input allocation outside timed region
cpu/structural_shape,reshape,f64,1,33554432 -> 8192x4096,pytorch-cpu,4.338166,0.123834,ok,materialized reshape; clone makes PyTorch perform the same output-sized write; input allocation outside timed region
cpu/structural_shape,broadcast_in_dim,f64,1,8192x1 -> 8192x4096,pytorch-cpu,2.055584,0.017167,ok,materialized broadcast; input allocation outside timed region
cpu/structural_shape,cast_f64_f32,f64->f32,1,33554432,pytorch-cpu,3.537750,0.037875,ok,dtype cast; input allocation outside timed region
cpu/structural_shape,extract_diagonal,f64,1,8388608x2x2 -> 8388608x2,pytorch-cpu,4.395458,0.033583,ok,batched matrix diagonal extraction; input allocation outside timed region
cpu/structural_shape,embed_diagonal,f64,1,8192 -> 8192x8192,pytorch-cpu,4.029833,0.062792,ok,embed vector as matrix diagonal; input allocation outside timed region
cpu/structural_shape,tril,f64,1,4096x4096,pytorch-cpu,3.451625,0.170500,ok,lower triangle; input allocation outside timed region
cpu/structural_shape,triu,f64,1,4096x4096,pytorch-cpu,3.206750,0.082000,ok,upper triangle; input allocation outside timed region
cpu/view_metadata,reshape_view,f64,1,33554432 -> 8192x4096,pytorch-cpu,0.000320,0.000003,ok,metadata-only view reshape; no output-sized copy; operations_per_sample=16; median_batch_ms=0.005125; session=not_required; input allocation outside timed region
cpu/view_metadata,transpose_view,f64,1,4096x4096,pytorch-cpu,0.000292,0.000005,ok,metadata-only transpose view; no output-sized copy; operations_per_sample=16; median_batch_ms=0.004667; session=not_required; input allocation outside timed region
cpu/view_metadata,slice_view,f64,1,4194304 -> 2096128,pytorch-cpu,0.000297,0.000039,ok,metadata-only strided slice view; no output-sized copy; operations_per_sample=16; median_batch_ms=0.004750; session=not_required; input allocation outside timed region
