suite,benchmark,dtype,threads,shape,backend,median_ms,iqr_ms,status
small,solve,f64,4,"8x8,rhs=4",tenferro-eager,0.036917,0.003376,ok
small,grad_sum_matmul_backward,f64,4,8x8,tenferro-eager,0.225125,0.008542,ok
small,grad_sum_svd_s_backward,f64,4,8x8,tenferro-eager,0.195333,0.017583,ok
small,grad_sum_solve_backward,f64,4,"8x8,rhs=1",tenferro-eager,0.314083,0.019292,ok
small,matmul,f64,4,16x16,tenferro-eager,0.030583,0.003875,ok
small,einsum_ij_jk_ik,f64,4,16x16,tenferro-eager,0.032917,0.001626,ok
small,svd,f64,4,16x16,tenferro-eager,0.044709,0.001707,ok
small,qr,f64,4,16x16,tenferro-eager,0.025292,0.005041,ok
small,eigh,f64,4,16x16,tenferro-eager,0.033750,0.004376,ok
small,solve,f64,4,"16x16,rhs=1",tenferro-eager,0.034625,0.004500,ok
small,solve,f64,4,"16x16,rhs=4",tenferro-eager,0.033792,0.002708,ok
small,grad_sum_matmul_backward,f64,4,16x16,tenferro-eager,0.204458,0.022167,ok
small,grad_sum_svd_s_backward,f64,4,16x16,tenferro-eager,0.204541,0.010459,ok
small,grad_sum_solve_backward,f64,4,"16x16,rhs=1",tenferro-eager,0.288625,0.024291,ok
small,matmul,f64,4,32x32,tenferro-eager,0.030792,0.001208,ok
small,einsum_ij_jk_ik,f64,4,32x32,tenferro-eager,0.029625,0.003083,ok
small,svd,f64,4,32x32,tenferro-eager,0.090625,0.006291,ok
small,qr,f64,4,32x32,tenferro-eager,0.029833,0.003625,ok
small,eigh,f64,4,32x32,tenferro-eager,0.059000,0.005666,ok
small,solve,f64,4,"32x32,rhs=1",tenferro-eager,0.039541,0.006542,ok
small,solve,f64,4,"32x32,rhs=4",tenferro-eager,0.036583,0.002458,ok
small,grad_sum_matmul_backward,f64,4,32x32,tenferro-eager,0.196000,0.006041,ok
small,grad_sum_svd_s_backward,f64,4,32x32,tenferro-eager,0.297500,0.013000,ok
small,grad_sum_solve_backward,f64,4,"32x32,rhs=1",tenferro-eager,0.303209,0.015707,ok
large,matmul,f64,4,128x128,tenferro-eager,0.044709,0.001833,ok
large,matmul,f64,4,256x256,tenferro-eager,0.128792,0.005458,ok
large,matmul,f64,4,512x512,tenferro-eager,0.653041,0.031625,ok
large,matmul,f64,4,1024x1024,tenferro-eager,5.478833,0.553584,ok
large,matmul_rect,f64,4,1024x256 * 256x1024,tenferro-eager,1.316959,0.038041,ok
large,matmul_rect,f64,4,256x1024 * 1024x256,tenferro-eager,0.365625,0.027291,ok
large,svd,f64,4,64x64,tenferro-eager,0.307792,0.010666,ok
large,qr,f64,4,64x64,tenferro-eager,0.092250,0.005666,ok
large,eigh,f64,4,64x64,tenferro-eager,0.225958,0.008958,ok
large,solve,f64,4,"64x64,rhs=1",tenferro-eager,0.052584,0.005708,ok
large,solve,f64,4,"64x64,rhs=16",tenferro-eager,0.052708,0.004167,ok
large,solve,f64,4,"64x64,rhs=64",tenferro-eager,0.061125,0.001250,ok
large,svd,f64,4,128x128,tenferro-eager,1.237250,0.030416,ok
large,qr,f64,4,128x128,tenferro-eager,0.396042,0.016875,ok
large,eigh,f64,4,128x128,tenferro-eager,0.643125,0.014709,ok
large,solve,f64,4,"128x128,rhs=1",tenferro-eager,0.103667,0.007833,ok
large,solve,f64,4,"128x128,rhs=16",tenferro-eager,0.105708,0.007708,ok
large,solve,f64,4,"128x128,rhs=64",tenferro-eager,0.128625,0.004000,ok
large,svd,f64,4,256x256,tenferro-eager,4.899292,0.034875,ok
large,qr,f64,4,256x256,tenferro-eager,1.192167,0.023959,ok
large,eigh,f64,4,256x256,tenferro-eager,2.745667,0.031916,ok
large,solve,f64,4,"256x256,rhs=1",tenferro-eager,0.327459,0.008500,ok
large,solve,f64,4,"256x256,rhs=16",tenferro-eager,0.337417,0.005792,ok
large,solve,f64,4,"256x256,rhs=64",tenferro-eager,0.390125,0.007918,ok
large,grad_sum_matmul,f64,4,64x64,tenferro-eager,0.038500,0.004708,ok
large,grad_sum_matmul_backward,f64,4,64x64,tenferro-eager,0.223208,0.010500,ok
large,grad_sum_svd_s_backward,f64,4,64x64,tenferro-eager,0.728875,0.030750,ok
large,grad_sum_solve_backward,f64,4,"64x64,rhs=1",tenferro-eager,0.379083,0.014666,ok
large,grad_sum_matmul,f64,4,128x128,tenferro-eager,0.053917,0.006000,ok
large,grad_sum_matmul_backward,f64,4,128x128,tenferro-eager,0.257208,0.007000,ok
large,grad_sum_svd_s_backward,f64,4,128x128,tenferro-eager,2.641334,0.028250,ok
large,grad_sum_solve_backward,f64,4,"128x128,rhs=1",tenferro-eager,0.593500,0.012084,ok
batched,batched_matmul_ikb_kjb_ijb,f64,4,2x2xbatch16 (native batch layout),tenferro-eager,0.030208,0.003250,ok
batched,batched_svd,f64,4,2x2xbatch16 (native batch layout),tenferro-eager,0.049834,0.003292,ok
batched,batched_qr,f64,4,2x2xbatch16 (native batch layout),tenferro-eager,0.038875,0.001583,ok
batched,batched_eigh,f64,4,2x2xbatch16 (native batch layout),tenferro-eager,0.039250,0.005917,ok
batched,batched_solve,f64,4,"2x2xbatch16 (native batch layout),rhs=1",tenferro-eager,0.050625,0.004333,ok
batched,grad_sum_batched_matmul_backward,f64,4,2x2xbatch16 (native batch layout),tenferro-eager,0.202875,0.013251,ok
batched,grad_sum_batched_solve_backward,f64,4,"2x2xbatch16 (native batch layout),rhs=1",tenferro-eager,0.345709,0.015875,ok
batched,batched_matmul_ikb_kjb_ijb,f64,4,4x4xbatch16 (native batch layout),tenferro-eager,0.029458,0.004666,ok
batched,batched_svd,f64,4,4x4xbatch16 (native batch layout),tenferro-eager,0.065958,0.002083,ok
batched,batched_qr,f64,4,4x4xbatch16 (native batch layout),tenferro-eager,0.041375,0.002209,ok
batched,batched_eigh,f64,4,4x4xbatch16 (native batch layout),tenferro-eager,0.047917,0.003041,ok
batched,batched_solve,f64,4,"4x4xbatch16 (native batch layout),rhs=1",tenferro-eager,0.046000,0.003167,ok
batched,grad_sum_batched_matmul_backward,f64,4,4x4xbatch16 (native batch layout),tenferro-eager,0.199500,0.013791,ok
batched,grad_sum_batched_solve_backward,f64,4,"4x4xbatch16 (native batch layout),rhs=1",tenferro-eager,0.355000,0.017333,ok
batched,batched_matmul_ikb_kjb_ijb,f64,4,8x8xbatch16 (native batch layout),tenferro-eager,0.030583,0.004167,ok
batched,batched_svd,f64,4,8x8xbatch16 (native batch layout),tenferro-eager,0.125833,0.002542,ok
batched,batched_qr,f64,4,8x8xbatch16 (native batch layout),tenferro-eager,0.047459,0.002458,ok
batched,batched_eigh,f64,4,8x8xbatch16 (native batch layout),tenferro-eager,0.076250,0.003875,ok
batched,batched_solve,f64,4,"8x8xbatch16 (native batch layout),rhs=1",tenferro-eager,0.052291,0.014208,ok
batched,grad_sum_batched_matmul_backward,f64,4,8x8xbatch16 (native batch layout),tenferro-eager,0.203709,0.005875,ok
batched,grad_sum_batched_solve_backward,f64,4,"8x8xbatch16 (native batch layout),rhs=1",tenferro-eager,0.361500,0.017667,ok
batched,batched_matmul_ikb_kjb_ijb,f64,4,16x16xbatch16 (native batch layout),tenferro-eager,0.034250,0.003501,ok
batched,batched_svd,f64,4,16x16xbatch16 (native batch layout),tenferro-eager,0.366750,0.014166,ok
batched,batched_qr,f64,4,16x16xbatch16 (native batch layout),tenferro-eager,0.069000,0.003125,ok
batched,batched_eigh,f64,4,16x16xbatch16 (native batch layout),tenferro-eager,0.198417,0.009083,ok
batched,batched_solve,f64,4,"16x16xbatch16 (native batch layout),rhs=1",tenferro-eager,0.064166,0.005791,ok
batched,grad_sum_batched_matmul_backward,f64,4,16x16xbatch16 (native batch layout),tenferro-eager,0.214541,0.007000,ok
batched,grad_sum_batched_solve_backward,f64,4,"16x16xbatch16 (native batch layout),rhs=1",tenferro-eager,0.423500,0.019751,ok
batched,batched_matmul_ikb_kjb_ijb,f64,4,2x2xbatch64 (native batch layout),tenferro-eager,0.031875,0.007250,ok
batched,batched_svd,f64,4,2x2xbatch64 (native batch layout),tenferro-eager,0.125834,0.004499,ok
batched,batched_qr,f64,4,2x2xbatch64 (native batch layout),tenferro-eager,0.087125,0.003792,ok
batched,batched_eigh,f64,4,2x2xbatch64 (native batch layout),tenferro-eager,0.083916,0.008833,ok
batched,batched_solve,f64,4,"2x2xbatch64 (native batch layout),rhs=1",tenferro-eager,0.090916,0.001917,ok
batched,grad_sum_batched_matmul_backward,f64,4,2x2xbatch64 (native batch layout),tenferro-eager,0.201875,0.012500,ok
batched,grad_sum_batched_solve_backward,f64,4,"2x2xbatch64 (native batch layout),rhs=1",tenferro-eager,0.536667,0.026624,ok
batched,batched_matmul_ikb_kjb_ijb,f64,4,4x4xbatch64 (native batch layout),tenferro-eager,0.030834,0.003166,ok
batched,batched_svd,f64,4,4x4xbatch64 (native batch layout),tenferro-eager,0.192875,0.003500,ok
batched,batched_qr,f64,4,4x4xbatch64 (native batch layout),tenferro-eager,0.101250,0.004375,ok
batched,batched_eigh,f64,4,4x4xbatch64 (native batch layout),tenferro-eager,0.118083,0.002458,ok
batched,batched_solve,f64,4,"4x4xbatch64 (native batch layout),rhs=1",tenferro-eager,0.097667,0.001791,ok
batched,grad_sum_batched_matmul_backward,f64,4,4x4xbatch64 (native batch layout),tenferro-eager,0.205375,0.014083,ok
batched,grad_sum_batched_solve_backward,f64,4,"4x4xbatch64 (native batch layout),rhs=1",tenferro-eager,0.550834,0.019625,ok
batched,batched_matmul_ikb_kjb_ijb,f64,4,8x8xbatch64 (native batch layout),tenferro-eager,0.035542,0.001916,ok
batched,batched_svd,f64,4,8x8xbatch64 (native batch layout),tenferro-eager,0.438541,0.006458,ok
batched,batched_qr,f64,4,8x8xbatch64 (native batch layout),tenferro-eager,0.124500,0.004333,ok
batched,batched_eigh,f64,4,8x8xbatch64 (native batch layout),tenferro-eager,0.240667,0.004083,ok
batched,batched_solve,f64,4,"8x8xbatch64 (native batch layout),rhs=1",tenferro-eager,0.111750,0.001708,ok
batched,grad_sum_batched_matmul_backward,f64,4,8x8xbatch64 (native batch layout),tenferro-eager,0.233542,0.017417,ok
batched,grad_sum_batched_solve_backward,f64,4,"8x8xbatch64 (native batch layout),rhs=1",tenferro-eager,0.623458,0.014000,ok
batched,batched_matmul_ikb_kjb_ijb,f64,4,16x16xbatch64 (native batch layout),tenferro-eager,0.050500,0.002582,ok
batched,batched_svd,f64,4,16x16xbatch64 (native batch layout),tenferro-eager,1.386458,0.020708,ok
batched,batched_qr,f64,4,16x16xbatch64 (native batch layout),tenferro-eager,0.207708,0.007583,ok
batched,batched_eigh,f64,4,16x16xbatch64 (native batch layout),tenferro-eager,0.715667,0.020459,ok
batched,batched_solve,f64,4,"16x16xbatch64 (native batch layout),rhs=1",tenferro-eager,0.163917,0.003959,ok
batched,grad_sum_batched_matmul_backward,f64,4,16x16xbatch64 (native batch layout),tenferro-eager,0.268458,0.008667,ok
batched,grad_sum_batched_solve_backward,f64,4,"16x16xbatch64 (native batch layout),rhs=1",tenferro-eager,0.831917,0.023667,ok
batched,batched_matmul_ikb_kjb_ijb,f64,4,2x2xbatch256 (native batch layout),tenferro-eager,0.036334,0.004126,ok
batched,batched_svd,f64,4,2x2xbatch256 (native batch layout),tenferro-eager,0.418750,0.012001,ok
batched,batched_qr,f64,4,2x2xbatch256 (native batch layout),tenferro-eager,0.271834,0.007041,ok
batched,batched_eigh,f64,4,2x2xbatch256 (native batch layout),tenferro-eager,0.266125,0.007333,ok
batched,batched_solve,f64,4,"2x2xbatch256 (native batch layout),rhs=1",tenferro-eager,0.279042,0.009542,ok
batched,grad_sum_batched_matmul_backward,f64,4,2x2xbatch256 (native batch layout),tenferro-eager,0.218875,0.007208,ok
batched,grad_sum_batched_solve_backward,f64,4,"2x2xbatch256 (native batch layout),rhs=1",tenferro-eager,1.282417,0.022500,ok
batched,batched_matmul_ikb_kjb_ijb,f64,4,4x4xbatch256 (native batch layout),tenferro-eager,0.037875,0.002292,ok
batched,batched_svd,f64,4,4x4xbatch256 (native batch layout),tenferro-eager,0.695542,0.014250,ok
batched,batched_qr,f64,4,4x4xbatch256 (native batch layout),tenferro-eager,0.325917,0.010249,ok
batched,batched_eigh,f64,4,4x4xbatch256 (native batch layout),tenferro-eager,0.401458,0.007459,ok
batched,batched_solve,f64,4,"4x4xbatch256 (native batch layout),rhs=1",tenferro-eager,0.292458,0.013375,ok
batched,grad_sum_batched_matmul_backward,f64,4,4x4xbatch256 (native batch layout),tenferro-eager,0.232916,0.006000,ok
batched,grad_sum_batched_solve_backward,f64,4,"4x4xbatch256 (native batch layout),rhs=1",tenferro-eager,1.357750,0.035708,ok
batched,batched_matmul_ikb_kjb_ijb,f64,4,8x8xbatch256 (native batch layout),tenferro-eager,0.057708,0.003458,ok
batched,batched_svd,f64,4,8x8xbatch256 (native batch layout),tenferro-eager,1.666584,0.021917,ok
batched,batched_qr,f64,4,8x8xbatch256 (native batch layout),tenferro-eager,0.441458,0.012375,ok
batched,batched_eigh,f64,4,8x8xbatch256 (native batch layout),tenferro-eager,0.897792,0.015124,ok
batched,batched_solve,f64,4,"8x8xbatch256 (native batch layout),rhs=1",tenferro-eager,0.353917,0.010250,ok
batched,grad_sum_batched_matmul_backward,f64,4,8x8xbatch256 (native batch layout),tenferro-eager,0.347417,0.013791,ok
batched,grad_sum_batched_solve_backward,f64,4,"8x8xbatch256 (native batch layout),rhs=1",tenferro-eager,1.622958,0.015541,ok
batched,batched_matmul_ikb_kjb_ijb,f64,4,16x16xbatch256 (native batch layout),tenferro-eager,0.107000,0.005999,ok
batched,batched_svd,f64,4,16x16xbatch256 (native batch layout),tenferro-eager,5.510375,0.012917,ok
batched,batched_qr,f64,4,16x16xbatch256 (native batch layout),tenferro-eager,0.744541,0.021499,ok
batched,batched_eigh,f64,4,16x16xbatch256 (native batch layout),tenferro-eager,2.793541,0.022292,ok
batched,batched_solve,f64,4,"16x16xbatch256 (native batch layout),rhs=1",tenferro-eager,0.557875,0.018875,ok
batched,grad_sum_batched_matmul_backward,f64,4,16x16xbatch256 (native batch layout),tenferro-eager,0.481625,0.013000,ok
batched,grad_sum_batched_solve_backward,f64,4,"16x16xbatch256 (native batch layout),rhs=1",tenferro-eager,2.493083,0.047083,ok
batched,batched_matmul_ikb_kjb_ijb,f64,4,2x2xbatch1024 (native batch layout),tenferro-eager,0.061667,0.008750,ok
batched,batched_svd,f64,4,2x2xbatch1024 (native batch layout),tenferro-eager,1.594916,0.014375,ok
batched,batched_qr,f64,4,2x2xbatch1024 (native batch layout),tenferro-eager,1.021042,0.010250,ok
batched,batched_eigh,f64,4,2x2xbatch1024 (native batch layout),tenferro-eager,0.972834,0.018208,ok
batched,batched_solve,f64,4,"2x2xbatch1024 (native batch layout),rhs=1",tenferro-eager,1.022500,0.027334,ok
batched,grad_sum_batched_matmul_backward,f64,4,2x2xbatch1024 (native batch layout),tenferro-eager,0.300416,0.011084,ok
batched,grad_sum_batched_solve_backward,f64,4,"2x2xbatch1024 (native batch layout),rhs=1",tenferro-eager,4.279625,0.048959,ok
batched,batched_matmul_ikb_kjb_ijb,f64,4,4x4xbatch1024 (native batch layout),tenferro-eager,0.075167,0.003375,ok
batched,batched_svd,f64,4,4x4xbatch1024 (native batch layout),tenferro-eager,2.706458,0.031209,ok
batched,batched_qr,f64,4,4x4xbatch1024 (native batch layout),tenferro-eager,1.213250,0.015500,ok
batched,batched_eigh,f64,4,4x4xbatch1024 (native batch layout),tenferro-eager,1.575583,0.030041,ok
batched,batched_solve,f64,4,"4x4xbatch1024 (native batch layout),rhs=1",tenferro-eager,1.095166,0.013667,ok
batched,grad_sum_batched_matmul_backward,f64,4,4x4xbatch1024 (native batch layout),tenferro-eager,0.355084,0.013292,ok
batched,grad_sum_batched_solve_backward,f64,4,"4x4xbatch1024 (native batch layout),rhs=1",tenferro-eager,4.613541,0.053999,ok
batched,batched_matmul_ikb_kjb_ijb,f64,4,8x8xbatch1024 (native batch layout),tenferro-eager,0.136708,0.005542,ok
batched,batched_svd,f64,4,8x8xbatch1024 (native batch layout),tenferro-eager,6.598417,0.031583,ok
batched,batched_qr,f64,4,8x8xbatch1024 (native batch layout),tenferro-eager,1.683208,0.030584,ok
batched,batched_eigh,f64,4,8x8xbatch1024 (native batch layout),tenferro-eager,3.541792,0.028376,ok
batched,batched_solve,f64,4,"8x8xbatch1024 (native batch layout),rhs=1",tenferro-eager,1.352250,0.020833,ok
batched,grad_sum_batched_matmul_backward,f64,4,8x8xbatch1024 (native batch layout),tenferro-eager,0.750000,0.054791,ok
batched,grad_sum_batched_solve_backward,f64,4,"8x8xbatch1024 (native batch layout),rhs=1",tenferro-eager,5.731417,0.059917,ok
batched,batched_matmul_ikb_kjb_ijb,f64,4,16x16xbatch1024 (native batch layout),tenferro-eager,0.298958,0.027417,ok
batched,batched_svd,f64,4,16x16xbatch1024 (native batch layout),tenferro-eager,22.027750,0.080625,ok
batched,batched_qr,f64,4,16x16xbatch1024 (native batch layout),tenferro-eager,2.931625,0.046999,ok
batched,batched_eigh,f64,4,16x16xbatch1024 (native batch layout),tenferro-eager,11.112791,0.032126,ok
batched,batched_solve,f64,4,"16x16xbatch1024 (native batch layout),rhs=1",tenferro-eager,2.112375,0.014959,ok
batched,grad_sum_batched_matmul_backward,f64,4,16x16xbatch1024 (native batch layout),tenferro-eager,1.171959,0.043125,ok
batched,grad_sum_batched_solve_backward,f64,4,"16x16xbatch1024 (native batch layout),rhs=1",tenferro-eager,9.002333,0.055083,ok
small,matmul,f64,4,2x2,tenferro-trace,0.048750,0.006084,ok
small,einsum_ij_jk_ik,f64,4,2x2,tenferro-trace,0.034125,0.006000,ok
small,svd,f64,4,2x2,tenferro-trace,0.041000,0.006084,ok
small,qr,f64,4,2x2,tenferro-trace,0.035375,0.004667,ok
small,eigh,f64,4,2x2,tenferro-trace,0.034459,0.004167,ok
small,solve,f64,4,"2x2,rhs=1",tenferro-trace,0.084000,0.003833,ok
small,solve,f64,4,"2x2,rhs=4",tenferro-trace,0.087084,0.006750,ok
small,grad_sum_matmul_backward,f64,4,2x2,tenferro-trace,0.157708,0.013083,ok
small,grad_sum_svd_s_backward,f64,4,2x2,tenferro-trace,0.123291,0.008000,ok
small,grad_sum_solve_backward,f64,4,"2x2,rhs=1",tenferro-trace,0.252708,0.028458,ok
small,grad_sum_svd_s_jvp,f64,4,2x2,tenferro-trace,0.134625,0.008833,ok
small,grad_sum_svd_s_vjp,f64,4,2x2,tenferro-trace,0.116833,0.002876,ok
small,grad_sum_qr_jvp,f64,4,2x2,tenferro-trace,0.375083,0.025833,ok
small,grad_sum_qr_vjp,f64,4,2x2,tenferro-trace,0.400667,0.019000,ok
small,grad_sum_eigh_jvp,f64,4,2x2,tenferro-trace,0.188167,0.013124,ok
small,grad_sum_eigh_vjp,f64,4,2x2,tenferro-trace,0.181416,0.011709,ok
small,grad_sum_lu_jvp,f64,4,2x2,tenferro-trace,0.223250,0.012709,ok
small,grad_sum_lu_vjp,f64,4,2x2,tenferro-trace,0.230416,0.012583,ok
small,grad_sum_solve_jvp,f64,4,"2x2,rhs=1",tenferro-trace,0.197042,0.012750,ok
small,grad_sum_solve_vjp,f64,4,"2x2,rhs=1",tenferro-trace,0.188584,0.010833,ok
small,matmul,f64,4,4x4,tenferro-trace,0.046292,0.003459,ok
small,einsum_ij_jk_ik,f64,4,4x4,tenferro-trace,0.031916,0.004500,ok
small,svd,f64,4,4x4,tenferro-trace,0.041792,0.002041,ok
small,qr,f64,4,4x4,tenferro-trace,0.033916,0.004709,ok
small,eigh,f64,4,4x4,tenferro-trace,0.034708,0.003208,ok
small,solve,f64,4,"4x4,rhs=1",tenferro-trace,0.082833,0.013459,ok
small,solve,f64,4,"4x4,rhs=4",tenferro-trace,0.080625,0.006542,ok
small,grad_sum_matmul_backward,f64,4,4x4,tenferro-trace,0.147291,0.006083,ok
small,grad_sum_svd_s_backward,f64,4,4x4,tenferro-trace,0.124541,0.015084,ok
small,grad_sum_solve_backward,f64,4,"4x4,rhs=1",tenferro-trace,0.243667,0.007041,ok
small,grad_sum_svd_s_jvp,f64,4,4x4,tenferro-trace,0.134000,0.008500,ok
small,grad_sum_svd_s_vjp,f64,4,4x4,tenferro-trace,0.119625,0.004000,ok
small,grad_sum_qr_jvp,f64,4,4x4,tenferro-trace,0.381750,0.022874,ok
small,grad_sum_qr_vjp,f64,4,4x4,tenferro-trace,0.396708,0.015042,ok
small,grad_sum_eigh_jvp,f64,4,4x4,tenferro-trace,0.185667,0.010833,ok
small,grad_sum_eigh_vjp,f64,4,4x4,tenferro-trace,0.182958,0.009583,ok
small,grad_sum_lu_jvp,f64,4,4x4,tenferro-trace,0.228791,0.007959,ok
small,grad_sum_lu_vjp,f64,4,4x4,tenferro-trace,0.230042,0.012583,ok
small,grad_sum_solve_jvp,f64,4,"4x4,rhs=1",tenferro-trace,0.190125,0.015959,ok
small,grad_sum_solve_vjp,f64,4,"4x4,rhs=1",tenferro-trace,0.185125,0.006542,ok
small,matmul,f64,4,8x8,tenferro-trace,0.044083,0.007375,ok
small,einsum_ij_jk_ik,f64,4,8x8,tenferro-trace,0.029750,0.006499,ok
small,svd,f64,4,8x8,tenferro-trace,0.042583,0.003333,ok
small,qr,f64,4,8x8,tenferro-trace,0.035042,0.002916,ok
small,eigh,f64,4,8x8,tenferro-trace,0.036958,0.002084,ok
small,solve,f64,4,"8x8,rhs=1",tenferro-trace,0.079542,0.003709,ok
small,solve,f64,4,"8x8,rhs=4",tenferro-trace,0.083417,0.005500,ok
small,grad_sum_matmul_backward,f64,4,8x8,tenferro-trace,0.153666,0.010666,ok
small,grad_sum_svd_s_backward,f64,4,8x8,tenferro-trace,0.126167,0.011875,ok
small,grad_sum_solve_backward,f64,4,"8x8,rhs=1",tenferro-trace,0.258875,0.021334,ok
small,grad_sum_svd_s_jvp,f64,4,8x8,tenferro-trace,0.140959,0.006375,ok
small,grad_sum_svd_s_vjp,f64,4,8x8,tenferro-trace,0.122167,0.005250,ok
small,grad_sum_qr_jvp,f64,4,8x8,tenferro-trace,0.370458,0.017207,ok
small,grad_sum_qr_vjp,f64,4,8x8,tenferro-trace,0.399125,0.025749,ok
small,grad_sum_eigh_jvp,f64,4,8x8,tenferro-trace,0.195167,0.011624,ok
small,grad_sum_eigh_vjp,f64,4,8x8,tenferro-trace,0.183542,0.018624,ok
small,grad_sum_lu_jvp,f64,4,8x8,tenferro-trace,0.222875,0.007208,ok
small,grad_sum_lu_vjp,f64,4,8x8,tenferro-trace,0.229208,0.009791,ok
small,grad_sum_solve_jvp,f64,4,"8x8,rhs=1",tenferro-trace,0.189500,0.011667,ok
small,grad_sum_solve_vjp,f64,4,"8x8,rhs=1",tenferro-trace,0.187166,0.011542,ok
small,matmul,f64,4,16x16,tenferro-trace,0.044916,0.004292,ok
small,einsum_ij_jk_ik,f64,4,16x16,tenferro-trace,0.030166,0.006000,ok
small,svd,f64,4,16x16,tenferro-trace,0.059375,0.003083,ok
small,qr,f64,4,16x16,tenferro-trace,0.037500,0.002251,ok
small,eigh,f64,4,16x16,tenferro-trace,0.038833,0.004709,ok
small,solve,f64,4,"16x16,rhs=1",tenferro-trace,0.088291,0.017251,ok
small,solve,f64,4,"16x16,rhs=4",tenferro-trace,0.080166,0.005791,ok
small,grad_sum_matmul_backward,f64,4,16x16,tenferro-trace,0.149625,0.007292,ok
small,grad_sum_svd_s_backward,f64,4,16x16,tenferro-trace,0.148500,0.011833,ok
small,grad_sum_solve_backward,f64,4,"16x16,rhs=1",tenferro-trace,0.248917,0.013043,ok
small,grad_sum_svd_s_jvp,f64,4,16x16,tenferro-trace,0.154958,0.011666,ok
small,grad_sum_svd_s_vjp,f64,4,16x16,tenferro-trace,0.141458,0.005958,ok
small,grad_sum_qr_jvp,f64,4,16x16,tenferro-trace,0.385416,0.028374,ok
small,grad_sum_qr_vjp,f64,4,16x16,tenferro-trace,0.401000,0.015708,ok
small,grad_sum_eigh_jvp,f64,4,16x16,tenferro-trace,0.201750,0.006707,ok
small,grad_sum_eigh_vjp,f64,4,16x16,tenferro-trace,0.200458,0.010999,ok
small,grad_sum_lu_jvp,f64,4,16x16,tenferro-trace,0.228833,0.007249,ok
small,grad_sum_lu_vjp,f64,4,16x16,tenferro-trace,0.233333,0.015208,ok
small,grad_sum_solve_jvp,f64,4,"16x16,rhs=1",tenferro-trace,0.194333,0.010042,ok
small,grad_sum_solve_vjp,f64,4,"16x16,rhs=1",tenferro-trace,0.201417,0.023291,ok
small,matmul,f64,4,32x32,tenferro-trace,0.046583,0.002250,ok
small,einsum_ij_jk_ik,f64,4,32x32,tenferro-trace,0.032750,0.003917,ok
small,svd,f64,4,32x32,tenferro-trace,0.105292,0.005750,ok
small,qr,f64,4,32x32,tenferro-trace,0.041625,0.004458,ok
small,eigh,f64,4,32x32,tenferro-trace,0.068792,0.007334,ok
small,solve,f64,4,"32x32,rhs=1",tenferro-trace,0.091208,0.018625,ok
small,solve,f64,4,"32x32,rhs=4",tenferro-trace,0.084958,0.009709,ok
small,grad_sum_matmul_backward,f64,4,32x32,tenferro-trace,0.150833,0.004250,ok
small,grad_sum_svd_s_backward,f64,4,32x32,tenferro-trace,0.193291,0.010333,ok
small,grad_sum_solve_backward,f64,4,"32x32,rhs=1",tenferro-trace,0.265625,0.017000,ok
small,grad_sum_svd_s_jvp,f64,4,32x32,tenferro-trace,0.207292,0.015999,ok
small,grad_sum_svd_s_vjp,f64,4,32x32,tenferro-trace,0.185458,0.004416,ok
