suite,benchmark,dtype,threads,shape,backend,median_ms,iqr_ms,status
small,qr,f64,1,8x8,tenferro-eager,0.004500,0.000208,ok
small,eigh,f64,1,8x8,tenferro-eager,0.007500,0.000166,ok
small,solve,f64,1,"8x8,rhs=1",tenferro-eager,0.004042,0.000166,ok
small,solve,f64,1,"8x8,rhs=4",tenferro-eager,0.004209,0.000167,ok
small,grad_sum_matmul_backward,f64,1,8x8,tenferro-eager,0.046625,0.000667,ok
small,grad_sum_svd_s_backward,f64,1,8x8,tenferro-eager,0.081667,0.001000,ok
small,grad_sum_solve_backward,f64,1,"8x8,rhs=1",tenferro-eager,0.047042,0.000958,ok
large,matmul,f64,1,128x128,tenferro-eager,0.034416,0.000458,ok
large,matmul,f64,1,256x256,tenferro-eager,0.192500,0.001792,ok
large,matmul_rect,f64,1,256x1024 * 1024x256,tenferro-eager,0.656416,0.001667,ok
large,svd,f64,1,64x64,tenferro-eager,0.775208,0.001583,ok
large,qr,f64,1,64x64,tenferro-eager,0.104958,0.002209,ok
large,eigh,f64,1,64x64,tenferro-eager,0.469917,0.003500,ok
large,solve,f64,1,"64x64,rhs=1",tenferro-eager,0.090500,0.000459,ok
large,solve,f64,1,"64x64,rhs=16",tenferro-eager,0.089625,0.000416,ok
large,solve,f64,1,"64x64,rhs=64",tenferro-eager,0.096625,0.008250,ok
large,grad_sum_matmul,f64,1,64x64,tenferro-eager,0.015542,0.000291,ok
large,grad_sum_matmul_backward,f64,1,64x64,tenferro-eager,0.053583,0.000292,ok
large,grad_sum_svd_s_backward,f64,1,64x64,tenferro-eager,0.826917,0.002541,ok
large,grad_sum_solve_backward,f64,1,"64x64,rhs=1",tenferro-eager,0.144292,0.000167,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch16 (native batch layout),tenferro-eager,0.003166,0.000084,ok
batched,batched_svd,f64,1,2x2xbatch16 (native batch layout),tenferro-eager,0.017375,0.000041,ok
batched,batched_qr,f64,1,2x2xbatch16 (native batch layout),tenferro-eager,0.012500,0.000083,ok
batched,batched_eigh,f64,1,2x2xbatch16 (native batch layout),tenferro-eager,0.010875,0.000041,ok
batched,batched_solve,f64,1,"2x2xbatch16 (native batch layout),rhs=1",tenferro-eager,0.009000,0.000041,ok
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch16 (native batch layout),tenferro-eager,0.037333,0.000584,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch16 (native batch layout),rhs=1",tenferro-eager,0.052542,0.000750,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch16 (native batch layout),tenferro-eager,0.003292,0.000416,ok
batched,batched_svd,f64,1,4x4xbatch16 (native batch layout),tenferro-eager,0.042542,0.000209,ok
batched,batched_qr,f64,1,4x4xbatch16 (native batch layout),tenferro-eager,0.016875,0.000208,ok
batched,batched_eigh,f64,1,4x4xbatch16 (native batch layout),tenferro-eager,0.025416,0.000166,ok
batched,batched_solve,f64,1,"4x4xbatch16 (native batch layout),rhs=1",tenferro-eager,0.010792,0.000043,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch16 (native batch layout),tenferro-eager,0.038542,0.000125,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch16 (native batch layout),rhs=1",tenferro-eager,0.055458,0.000708,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch64 (native batch layout),tenferro-eager,0.004916,0.000042,ok
batched,batched_svd,f64,1,2x2xbatch64 (native batch layout),tenferro-eager,0.060333,0.000458,ok
batched,batched_qr,f64,1,2x2xbatch64 (native batch layout),tenferro-eager,0.042750,0.000374,ok
batched,batched_eigh,f64,1,2x2xbatch64 (native batch layout),tenferro-eager,0.036000,0.000083,ok
batched,batched_solve,f64,1,"2x2xbatch64 (native batch layout),rhs=1",tenferro-eager,0.028416,0.000251,ok
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch64 (native batch layout),tenferro-eager,0.042958,0.000625,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch64 (native batch layout),rhs=1",tenferro-eager,0.089917,0.000167,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch64 (native batch layout),tenferro-eager,0.006125,0.000083,ok
batched,batched_svd,f64,1,4x4xbatch64 (native batch layout),tenferro-eager,0.161416,0.000667,ok
batched,batched_qr,f64,1,4x4xbatch64 (native batch layout),tenferro-eager,0.061042,0.000333,ok
batched,batched_eigh,f64,1,4x4xbatch64 (native batch layout),tenferro-eager,0.093791,0.000458,ok
batched,batched_solve,f64,1,"4x4xbatch64 (native batch layout),rhs=1",tenferro-eager,0.035875,0.000083,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch64 (native batch layout),tenferro-eager,0.046417,0.000459,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch64 (native batch layout),rhs=1",tenferro-eager,0.103292,0.000292,ok
small,matmul,f64,1,2x2,tenferro-trace,0.000959,0.000083,ok
small,einsum_ij_jk_ik,f64,1,2x2,tenferro-trace,0.002208,0.000166,ok
small,svd,f64,1,2x2,tenferro-trace,0.001625,0.000084,ok
small,qr,f64,1,2x2,tenferro-trace,0.001250,0.000041,ok
small,eigh,f64,1,2x2,tenferro-trace,0.001125,0.000124,ok
small,solve,f64,1,"2x2,rhs=1",tenferro-trace,0.001083,0.000167,ok
small,solve,f64,1,"2x2,rhs=4",tenferro-trace,0.001084,0.000084,ok
small,grad_sum_matmul_backward,f64,1,2x2,tenferro-trace,0.005167,0.000334,ok
small,grad_sum_svd_s_backward,f64,1,2x2,tenferro-trace,0.010750,0.000375,ok
small,grad_sum_solve_backward,f64,1,"2x2,rhs=1",tenferro-trace,0.012250,0.000291,ok
small,matmul,f64,1,4x4,tenferro-trace,0.001000,0.000041,ok
small,einsum_ij_jk_ik,f64,1,4x4,tenferro-trace,0.002083,0.000126,ok
small,svd,f64,1,4x4,tenferro-trace,0.003334,0.000083,ok
small,qr,f64,1,4x4,tenferro-trace,0.001542,0.000084,ok
small,eigh,f64,1,4x4,tenferro-trace,0.001959,0.000125,ok
small,solve,f64,1,"4x4,rhs=1",tenferro-trace,0.001166,0.000084,ok
small,solve,f64,1,"4x4,rhs=4",tenferro-trace,0.001125,0.000083,ok
small,grad_sum_matmul_backward,f64,1,4x4,tenferro-trace,0.005166,0.000166,ok
small,grad_sum_svd_s_backward,f64,1,4x4,tenferro-trace,0.012417,0.000208,ok
small,grad_sum_solve_backward,f64,1,"4x4,rhs=1",tenferro-trace,0.012584,0.000083,ok
small,matmul,f64,1,8x8,tenferro-trace,0.001042,0.000083,ok
small,einsum_ij_jk_ik,f64,1,8x8,tenferro-trace,0.002250,0.000125,ok
small,svd,f64,1,8x8,tenferro-trace,0.008084,0.000167,ok
small,qr,f64,1,8x8,tenferro-trace,0.002208,0.000042,ok
small,eigh,f64,1,8x8,tenferro-trace,0.004500,0.000083,ok
small,solve,f64,1,"8x8,rhs=1",tenferro-trace,0.001333,0.000126,ok
small,solve,f64,1,"8x8,rhs=4",tenferro-trace,0.001417,0.000084,ok
small,grad_sum_matmul_backward,f64,1,8x8,tenferro-trace,0.007416,0.000209,ok
small,grad_sum_svd_s_backward,f64,1,8x8,tenferro-trace,0.023375,0.000208,ok
small,grad_sum_solve_backward,f64,1,"8x8,rhs=1",tenferro-trace,0.013541,0.000084,ok
large,matmul,f64,1,128x128,tenferro-trace,0.022875,0.000166,ok
large,matmul,f64,1,256x256,tenferro-trace,0.163458,0.011375,ok
large,matmul_rect,f64,1,256x1024 * 1024x256,tenferro-trace,0.670334,0.013292,ok
large,svd,f64,1,64x64,tenferro-trace,0.770000,0.002584,ok
large,qr,f64,1,64x64,tenferro-trace,0.098375,0.001833,ok
large,eigh,f64,1,64x64,tenferro-trace,0.396458,0.001584,ok
large,solve,f64,1,"64x64,rhs=1",tenferro-trace,0.016833,0.000250,ok
large,solve,f64,1,"64x64,rhs=16",tenferro-trace,0.020083,0.001750,ok
large,solve,f64,1,"64x64,rhs=64",tenferro-trace,0.028000,0.001958,ok
large,grad_sum_matmul,f64,1,64x64,tenferro-trace,0.008167,0.001250,ok
large,grad_sum_matmul_backward,f64,1,64x64,tenferro-trace,0.025042,0.000167,ok
large,grad_sum_svd_s_backward,f64,1,64x64,tenferro-trace,0.795209,0.020208,ok
large,grad_sum_solve_backward,f64,1,"64x64,rhs=1",tenferro-trace,0.099500,0.002583,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch16 (native batch layout),tenferro-trace,0.001542,0.000042,ok
batched,batched_svd,f64,1,2x2xbatch16 (native batch layout),tenferro-trace,0.015584,0.000209,ok
batched,batched_qr,f64,1,2x2xbatch16 (native batch layout),tenferro-trace,0.010917,0.000125,ok
batched,batched_eigh,f64,1,2x2xbatch16 (native batch layout),tenferro-trace,0.008583,0.000250,ok
batched,batched_solve,f64,1,"2x2xbatch16 (native batch layout),rhs=1",tenferro-trace,0.006459,0.000208,ok
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch16 (native batch layout),tenferro-trace,0.007583,0.000167,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch16 (native batch layout),rhs=1",tenferro-trace,0.041458,0.000209,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch16 (native batch layout),tenferro-trace,0.001833,0.000166,ok
batched,batched_svd,f64,1,4x4xbatch16 (native batch layout),tenferro-trace,0.040833,0.000332,ok
batched,batched_qr,f64,1,4x4xbatch16 (native batch layout),tenferro-trace,0.015000,0.000125,ok
batched,batched_eigh,f64,1,4x4xbatch16 (native batch layout),tenferro-trace,0.022375,0.000083,ok
batched,batched_solve,f64,1,"4x4xbatch16 (native batch layout),rhs=1",tenferro-trace,0.007459,0.000125,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch16 (native batch layout),tenferro-trace,0.008750,0.000250,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch16 (native batch layout),rhs=1",tenferro-trace,0.046125,0.000375,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch64 (native batch layout),tenferro-trace,0.003250,0.000125,ok
batched,batched_svd,f64,1,2x2xbatch64 (native batch layout),tenferro-trace,0.057584,0.000458,ok
batched,batched_qr,f64,1,2x2xbatch64 (native batch layout),tenferro-trace,0.040083,0.000208,ok
batched,batched_eigh,f64,1,2x2xbatch64 (native batch layout),tenferro-trace,0.030500,0.000167,ok
batched,batched_solve,f64,1,"2x2xbatch64 (native batch layout),rhs=1",tenferro-trace,0.022250,0.000167,ok
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch64 (native batch layout),tenferro-trace,0.014709,0.000083,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch64 (native batch layout),rhs=1",tenferro-trace,0.127042,0.001458,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch64 (native batch layout),tenferro-trace,0.004250,0.000166,ok
batched,batched_svd,f64,1,4x4xbatch64 (native batch layout),tenferro-trace,0.163459,0.006167,ok
batched,batched_qr,f64,1,4x4xbatch64 (native batch layout),tenferro-trace,0.056459,0.000417,ok
batched,batched_eigh,f64,1,4x4xbatch64 (native batch layout),tenferro-trace,0.084750,0.000334,ok
batched,batched_solve,f64,1,"4x4xbatch64 (native batch layout),rhs=1",tenferro-trace,0.026208,0.000208,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch64 (native batch layout),tenferro-trace,0.019959,0.001458,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch64 (native batch layout),rhs=1",tenferro-trace,0.146750,0.000834,ok
small,matmul,f64,1,2x2,pytorch-cpu,0.011750,0.002084,ok
small,einsum_ij_jk_ik,f64,1,2x2,pytorch-cpu,0.018125,0.001209,ok
small,svd,f64,1,2x2,pytorch-cpu,0.013334,0.003626,ok
small,qr,f64,1,2x2,pytorch-cpu,0.010500,0.002083,ok
small,eigh,f64,1,2x2,pytorch-cpu,0.015042,0.005792,ok
small,solve,f64,1,"2x2,rhs=1",pytorch-cpu,0.022791,0.001250,ok
small,solve,f64,1,"2x2,rhs=4",pytorch-cpu,0.023084,0.000459,ok
small,grad_sum_matmul_backward,f64,1,2x2,pytorch-cpu,0.032417,0.004626,ok
small,grad_sum_svd_s_backward,f64,1,2x2,pytorch-cpu,0.031167,0.002209,ok
small,grad_sum_solve_backward,f64,1,"2x2,rhs=1",pytorch-cpu,0.047916,0.001542,ok
small,matmul,f64,1,4x4,pytorch-cpu,0.015458,0.000584,ok
small,einsum_ij_jk_ik,f64,1,4x4,pytorch-cpu,0.021958,0.000750,ok
small,svd,f64,1,4x4,pytorch-cpu,0.015833,0.000457,ok
small,qr,f64,1,4x4,pytorch-cpu,0.012125,0.000334,ok
small,eigh,f64,1,4x4,pytorch-cpu,0.016291,0.000375,ok
small,solve,f64,1,"4x4,rhs=1",pytorch-cpu,0.024667,0.000541,ok
small,solve,f64,1,"4x4,rhs=4",pytorch-cpu,0.026166,0.000583,ok
small,grad_sum_matmul_backward,f64,1,4x4,pytorch-cpu,0.034250,0.000541,ok
small,grad_sum_svd_s_backward,f64,1,4x4,pytorch-cpu,0.034084,0.000875,ok
small,grad_sum_solve_backward,f64,1,"4x4,rhs=1",pytorch-cpu,0.049667,0.001375,ok
small,matmul,f64,1,8x8,pytorch-cpu,0.028750,0.000875,ok
small,einsum_ij_jk_ik,f64,1,8x8,pytorch-cpu,0.036125,0.003000,ok
small,svd,f64,1,8x8,pytorch-cpu,0.028833,0.001125,ok
small,qr,f64,1,8x8,pytorch-cpu,0.020250,0.000250,ok
small,eigh,f64,1,8x8,pytorch-cpu,0.026208,0.001833,ok
small,solve,f64,1,"8x8,rhs=1",pytorch-cpu,0.032750,0.000500,ok
small,solve,f64,1,"8x8,rhs=4",pytorch-cpu,0.035917,0.000334,ok
small,grad_sum_matmul_backward,f64,1,8x8,pytorch-cpu,0.054292,0.000875,ok
small,grad_sum_svd_s_backward,f64,1,8x8,pytorch-cpu,0.047750,0.000750,ok
small,grad_sum_solve_backward,f64,1,"8x8,rhs=1",pytorch-cpu,0.057250,0.000916,ok
large,matmul,f64,1,128x128,pytorch-cpu,4.930208,0.078042,ok
large,matmul,f64,1,256x256,pytorch-cpu,19.612458,0.187041,ok
large,matmul_rect,f64,1,256x1024 * 1024x256,pytorch-cpu,79.528458,1.829292,ok
large,svd,f64,1,64x64,pytorch-cpu,1.076625,0.028333,ok
large,qr,f64,1,64x64,pytorch-cpu,0.751125,0.035749,ok
large,eigh,f64,1,64x64,pytorch-cpu,0.970667,0.090750,ok
large,solve,f64,1,"64x64,rhs=1",pytorch-cpu,0.692542,0.011042,ok
large,solve,f64,1,"64x64,rhs=16",pytorch-cpu,0.845333,0.004374,ok
large,solve,f64,1,"64x64,rhs=64",pytorch-cpu,1.325167,0.026875,ok
large,grad_sum_matmul,f64,1,64x64,pytorch-cpu,1.268750,0.021125,ok
large,grad_sum_matmul_backward,f64,1,64x64,pytorch-cpu,1.319917,0.018458,ok
large,grad_sum_svd_s_backward,f64,1,64x64,pytorch-cpu,1.107208,0.054166,ok
large,grad_sum_solve_backward,f64,1,"64x64,rhs=1",pytorch-cpu,0.741958,0.029208,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch16 (native batch layout),pytorch-cpu,0.036584,0.001417,ok
batched,batched_svd,f64,1,2x2xbatch16 (native batch layout),pytorch-cpu,0.082084,0.002875,ok
batched,batched_qr,f64,1,2x2xbatch16 (native batch layout),pytorch-cpu,0.074250,0.001082,ok
batched,batched_eigh,f64,1,2x2xbatch16 (native batch layout),pytorch-cpu,0.111417,0.002166,ok
batched,batched_solve,f64,1,"2x2xbatch16 (native batch layout),rhs=1",pytorch-cpu,0.121916,0.001708,ok
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch16 (native batch layout),pytorch-cpu,0.075292,0.004083,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch16 (native batch layout),rhs=1",pytorch-cpu,0.154583,0.003833,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch16 (native batch layout),pytorch-cpu,0.096375,0.005208,ok
batched,batched_svd,f64,1,4x4xbatch16 (native batch layout),pytorch-cpu,0.141625,0.003541,ok
batched,batched_qr,f64,1,4x4xbatch16 (native batch layout),pytorch-cpu,0.112500,0.001459,ok
batched,batched_eigh,f64,1,4x4xbatch16 (native batch layout),pytorch-cpu,0.158333,0.004334,ok
batched,batched_solve,f64,1,"4x4xbatch16 (native batch layout),rhs=1",pytorch-cpu,0.162459,0.001708,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch16 (native batch layout),pytorch-cpu,0.133500,0.005374,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch16 (native batch layout),rhs=1",pytorch-cpu,0.194292,0.003208,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch64 (native batch layout),pytorch-cpu,0.094500,0.001083,ok
batched,batched_svd,f64,1,2x2xbatch64 (native batch layout),pytorch-cpu,0.286792,0.001209,ok
batched,batched_qr,f64,1,2x2xbatch64 (native batch layout),pytorch-cpu,0.262750,0.004375,ok
batched,batched_eigh,f64,1,2x2xbatch64 (native batch layout),pytorch-cpu,0.393083,0.002458,ok
batched,batched_solve,f64,1,"2x2xbatch64 (native batch layout),rhs=1",pytorch-cpu,0.424958,0.010043,ok
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch64 (native batch layout),pytorch-cpu,0.134042,0.005041,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch64 (native batch layout),rhs=1",pytorch-cpu,0.456500,0.001751,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch64 (native batch layout),pytorch-cpu,0.346375,0.006500,ok
batched,batched_svd,f64,1,4x4xbatch64 (native batch layout),pytorch-cpu,0.536250,0.009917,ok
batched,batched_qr,f64,1,4x4xbatch64 (native batch layout),pytorch-cpu,0.425500,0.006041,ok
batched,batched_eigh,f64,1,4x4xbatch64 (native batch layout),pytorch-cpu,0.608125,0.008875,ok
batched,batched_solve,f64,1,"4x4xbatch64 (native batch layout),rhs=1",pytorch-cpu,0.606041,0.008416,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch64 (native batch layout),pytorch-cpu,0.371833,0.006750,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch64 (native batch layout),rhs=1",pytorch-cpu,0.629958,0.007167,ok
small,matmul,f64,1,2x2,jax-cpu,0.059125,0.007458,ok
small,einsum_ij_jk_ik,f64,1,2x2,jax-cpu,0.134417,0.007542,ok
small,svd,f64,1,2x2,jax-cpu,0.042625,0.012083,ok
small,qr,f64,1,2x2,jax-cpu,0.037958,0.005792,ok
small,eigh,f64,1,2x2,jax-cpu,0.040416,0.004542,ok
small,solve,f64,1,"2x2,rhs=1",jax-cpu,0.063958,0.005208,ok
small,solve,f64,1,"2x2,rhs=4",jax-cpu,0.065250,0.009875,ok
small,grad_sum_matmul_backward,f64,1,2x2,jax-cpu,0.541833,0.026375,ok
small,grad_sum_svd_s_backward,f64,1,2x2,jax-cpu,0.571584,0.032000,ok
small,grad_sum_solve_backward,f64,1,"2x2,rhs=1",jax-cpu,0.590583,0.038834,ok
small,matmul,f64,1,4x4,jax-cpu,0.061833,0.007792,ok
small,einsum_ij_jk_ik,f64,1,4x4,jax-cpu,0.146375,0.010459,ok
small,svd,f64,1,4x4,jax-cpu,0.047375,0.011917,ok
small,qr,f64,1,4x4,jax-cpu,0.042500,0.010958,ok
small,eigh,f64,1,4x4,jax-cpu,0.048084,0.009792,ok
small,solve,f64,1,"4x4,rhs=1",jax-cpu,0.069541,0.007750,ok
small,solve,f64,1,"4x4,rhs=4",jax-cpu,0.068292,0.006041,ok
small,grad_sum_matmul_backward,f64,1,4x4,jax-cpu,0.530792,0.038875,ok
small,grad_sum_svd_s_backward,f64,1,4x4,jax-cpu,0.585250,0.030875,ok
small,grad_sum_solve_backward,f64,1,"4x4,rhs=1",jax-cpu,0.579708,0.032334,ok
small,matmul,f64,1,8x8,jax-cpu,0.091958,0.004500,ok
small,einsum_ij_jk_ik,f64,1,8x8,jax-cpu,0.163916,0.010666,ok
small,svd,f64,1,8x8,jax-cpu,0.060583,0.005375,ok
small,qr,f64,1,8x8,jax-cpu,0.050666,0.007251,ok
small,eigh,f64,1,8x8,jax-cpu,0.060166,0.009084,ok
small,solve,f64,1,"8x8,rhs=1",jax-cpu,0.073834,0.008667,ok
small,solve,f64,1,"8x8,rhs=4",jax-cpu,0.081750,0.004667,ok
small,grad_sum_matmul_backward,f64,1,8x8,jax-cpu,0.551875,0.029667,ok
small,grad_sum_svd_s_backward,f64,1,8x8,jax-cpu,0.610291,0.024334,ok
small,grad_sum_solve_backward,f64,1,"8x8,rhs=1",jax-cpu,0.599584,0.028042,ok
large,matmul,f64,1,128x128,jax-cpu,5.345541,0.100041,ok
large,matmul,f64,1,256x256,jax-cpu,20.883292,0.426624,ok
large,matmul_rect,f64,1,256x1024 * 1024x256,jax-cpu,84.104667,2.175209,ok
large,svd,f64,1,64x64,jax-cpu,1.168792,0.010333,ok
large,qr,f64,1,64x64,jax-cpu,0.842833,0.020917,ok
large,eigh,f64,1,64x64,jax-cpu,1.179250,0.156833,ok
large,solve,f64,1,"64x64,rhs=1",jax-cpu,0.835416,0.073875,ok
large,solve,f64,1,"64x64,rhs=16",jax-cpu,1.005125,0.049666,ok
large,solve,f64,1,"64x64,rhs=64",jax-cpu,1.478333,0.031709,ok
large,grad_sum_matmul,f64,1,64x64,jax-cpu,1.436541,0.096250,ok
large,grad_sum_matmul_backward,f64,1,64x64,jax-cpu,2.027042,0.204584,ok
large,grad_sum_svd_s_backward,f64,1,64x64,jax-cpu,1.440209,0.235500,ok
large,grad_sum_solve_backward,f64,1,"64x64,rhs=1",jax-cpu,1.329416,0.153458,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch16 (native batch layout),jax-cpu,0.162250,0.009874,ok
batched,batched_svd,f64,1,2x2xbatch16 (native batch layout),jax-cpu,0.128792,0.011416,ok
batched,batched_qr,f64,1,2x2xbatch16 (native batch layout),jax-cpu,0.105708,0.008791,ok
batched,batched_eigh,f64,1,2x2xbatch16 (native batch layout),jax-cpu,0.144208,0.011874,ok
batched,batched_solve,f64,1,"2x2xbatch16 (native batch layout),rhs=1",jax-cpu,0.178500,0.011209,ok
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch16 (native batch layout),jax-cpu,0.708583,0.064042,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch16 (native batch layout),rhs=1",jax-cpu,0.711584,0.033874,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch16 (native batch layout),jax-cpu,0.237334,0.017167,ok
batched,batched_svd,f64,1,4x4xbatch16 (native batch layout),jax-cpu,0.200292,0.015208,ok
batched,batched_qr,f64,1,4x4xbatch16 (native batch layout),jax-cpu,0.148500,0.011958,ok
batched,batched_eigh,f64,1,4x4xbatch16 (native batch layout),jax-cpu,0.198666,0.004667,ok
batched,batched_solve,f64,1,"4x4xbatch16 (native batch layout),rhs=1",jax-cpu,0.222417,0.003208,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch16 (native batch layout),jax-cpu,0.781000,0.064293,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch16 (native batch layout),rhs=1",jax-cpu,0.780208,0.050041,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch64 (native batch layout),jax-cpu,0.252375,0.020709,ok
batched,batched_svd,f64,1,2x2xbatch64 (native batch layout),jax-cpu,0.402042,0.012416,ok
batched,batched_qr,f64,1,2x2xbatch64 (native batch layout),jax-cpu,0.309458,0.011375,ok
batched,batched_eigh,f64,1,2x2xbatch64 (native batch layout),jax-cpu,0.487625,0.119292,ok
batched,batched_solve,f64,1,"2x2xbatch64 (native batch layout),rhs=1",jax-cpu,0.518750,0.013541,ok
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch64 (native batch layout),jax-cpu,0.773875,0.068208,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch64 (native batch layout),rhs=1",jax-cpu,1.042417,0.045875,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch64 (native batch layout),jax-cpu,0.484458,0.012708,ok
batched,batched_svd,f64,1,4x4xbatch64 (native batch layout),jax-cpu,0.665375,0.035584,ok
batched,batched_qr,f64,1,4x4xbatch64 (native batch layout),jax-cpu,0.512167,0.036959,ok
batched,batched_eigh,f64,1,4x4xbatch64 (native batch layout),jax-cpu,0.705250,0.039207,ok
batched,batched_solve,f64,1,"4x4xbatch64 (native batch layout),rhs=1",jax-cpu,0.704625,0.018916,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch64 (native batch layout),jax-cpu,1.054583,0.088709,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch64 (native batch layout),rhs=1",jax-cpu,1.225208,0.092500,ok
