suite,benchmark,dtype,threads,shape,backend,median_ms,iqr_ms,status,notes
cpu/fft,irfft,c32,4,1d_n1048576,tenferro-fft-trace,4.362042,0.070999,ok,"TracedTensorFftExt graph compiled once; compiled program reused across runs"
cpu/fft,irfft,c64,4,1d_n1048576,tenferro-fft-immediate,,,skipped,one-shot API includes planning; use cached executor for operation timing
cpu/fft,irfft,c64,4,1d_n1048576,tenferro-fft-read,,,skipped,one-shot API includes planning; use cached executor for operation timing
cpu/fft,irfft,c64,4,1d_n1048576,tenferro-fft-executor-cached,6.569708,0.124624,ok,"FftExecutor reused across warmups and measured runs"
cpu/fft,irfft,c64,4,1d_n1048576,tenferro-fft-eager,6.554208,0.128791,ok,"EagerTensorFftExt with one reused eager runtime and input"
cpu/fft,irfft,c64,4,1d_n1048576,tenferro-fft-trace,7.332166,0.229250,ok,"TracedTensorFftExt graph compiled once; compiled program reused across runs"
cpu/fft,fft,c32,4,1d_n1048576,pytorch-cpu,10.252833,0.186542,ok,torch.fft warmup before measured runs; input allocation outside timed region
cpu/fft,fft,c64,4,1d_n1048576,pytorch-cpu,11.691375,0.217125,ok,torch.fft warmup before measured runs; input allocation outside timed region
cpu/fft,ifft,c32,4,1d_n1048576,pytorch-cpu,10.398500,0.236708,ok,torch.fft warmup before measured runs; input allocation outside timed region
cpu/fft,ifft,c64,4,1d_n1048576,pytorch-cpu,11.020625,0.318375,ok,torch.fft warmup before measured runs; input allocation outside timed region
cpu/fft,rfft,f32,4,1d_n1048576,pytorch-cpu,3.455833,0.054709,ok,torch.fft warmup before measured runs; input allocation outside timed region
cpu/fft,rfft,f64,4,1d_n1048576,pytorch-cpu,4.347292,0.081875,ok,torch.fft warmup before measured runs; input allocation outside timed region
cpu/fft,irfft,c32,4,1d_n1048576,pytorch-cpu,3.516667,0.043918,ok,torch.fft warmup before measured runs; input allocation outside timed region
cpu/fft,irfft,c64,4,1d_n1048576,pytorch-cpu,4.559667,0.203125,ok,torch.fft warmup before measured runs; input allocation outside timed region
