suite,benchmark,dtype,threads,shape,backend,median_ms,iqr_ms,status
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch64 (native batch layout),rhs=1",tenferro-eager,0.365750,0.014333,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch64 (native batch layout),tenferro-eager,0.007625,0.000332,ok
batched,batched_svd,f64,1,4x4xbatch64 (native batch layout),tenferro-eager,0.175042,0.006041,ok
batched,batched_qr,f64,1,4x4xbatch64 (native batch layout),tenferro-eager,0.080292,0.002874,ok
batched,batched_eigh,f64,1,4x4xbatch64 (native batch layout),tenferro-eager,0.104000,0.002542,ok
batched,batched_solve,f64,1,"4x4xbatch64 (native batch layout),rhs=1",tenferro-eager,0.074083,0.003458,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch64 (native batch layout),tenferro-eager,0.081708,0.001042,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch64 (native batch layout),rhs=1",tenferro-eager,0.386834,0.011791,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,8x8xbatch64 (native batch layout),tenferro-eager,0.011875,0.000125,ok
batched,batched_svd,f64,1,8x8xbatch64 (native batch layout),tenferro-eager,0.423750,0.006875,ok
batched,batched_qr,f64,1,8x8xbatch64 (native batch layout),tenferro-eager,0.110916,0.002334,ok
batched,batched_eigh,f64,1,8x8xbatch64 (native batch layout),tenferro-eager,0.224417,0.006167,ok
batched,batched_solve,f64,1,"8x8xbatch64 (native batch layout),rhs=1",tenferro-eager,0.088250,0.000875,ok
batched,grad_sum_batched_matmul_backward,f64,1,8x8xbatch64 (native batch layout),tenferro-eager,0.117458,0.010251,ok
batched,grad_sum_batched_solve_backward,f64,1,"8x8xbatch64 (native batch layout),rhs=1",tenferro-eager,0.449292,0.018875,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,16x16xbatch64 (native batch layout),tenferro-eager,0.025208,0.000624,ok
batched,batched_svd,f64,1,16x16xbatch64 (native batch layout),tenferro-eager,1.417209,0.036833,ok
batched,batched_qr,f64,1,16x16xbatch64 (native batch layout),tenferro-eager,0.191625,0.003584,ok
batched,batched_eigh,f64,1,16x16xbatch64 (native batch layout),tenferro-eager,0.704708,0.018376,ok
batched,batched_solve,f64,1,"16x16xbatch64 (native batch layout),rhs=1",tenferro-eager,0.138750,0.006958,ok
batched,grad_sum_batched_matmul_backward,f64,1,16x16xbatch64 (native batch layout),tenferro-eager,0.150417,0.006791,ok
batched,grad_sum_batched_solve_backward,f64,1,"16x16xbatch64 (native batch layout),rhs=1",tenferro-eager,0.675291,0.026709,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch256 (native batch layout),tenferro-eager,0.013417,0.000209,ok
batched,batched_svd,f64,1,2x2xbatch256 (native batch layout),tenferro-eager,0.398584,0.007583,ok
batched,batched_qr,f64,1,2x2xbatch256 (native batch layout),tenferro-eager,0.262792,0.007708,ok
batched,batched_eigh,f64,1,2x2xbatch256 (native batch layout),tenferro-eager,0.247000,0.006583,ok
batched,batched_solve,f64,1,"2x2xbatch256 (native batch layout),rhs=1",tenferro-eager,0.251375,0.002791,ok
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch256 (native batch layout),tenferro-eager,0.104250,0.003001,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch256 (native batch layout),rhs=1",tenferro-eager,1.145625,0.035625,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch256 (native batch layout),tenferro-eager,0.016625,0.000250,ok
batched,batched_svd,f64,1,4x4xbatch256 (native batch layout),tenferro-eager,0.698375,0.024042,ok
batched,batched_qr,f64,1,4x4xbatch256 (native batch layout),tenferro-eager,0.304208,0.005751,ok
batched,batched_eigh,f64,1,4x4xbatch256 (native batch layout),tenferro-eager,0.397208,0.011541,ok
batched,batched_solve,f64,1,"4x4xbatch256 (native batch layout),rhs=1",tenferro-eager,0.275167,0.004167,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch256 (native batch layout),tenferro-eager,0.117875,0.001875,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch256 (native batch layout),rhs=1",tenferro-eager,1.224916,0.028750,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,8x8xbatch256 (native batch layout),tenferro-eager,0.033000,0.001125,ok
batched,batched_svd,f64,1,8x8xbatch256 (native batch layout),tenferro-eager,1.697708,0.023625,ok
batched,batched_qr,f64,1,8x8xbatch256 (native batch layout),tenferro-eager,0.434583,0.023251,ok
batched,batched_eigh,f64,1,8x8xbatch256 (native batch layout),tenferro-eager,0.898042,0.024000,ok
batched,batched_solve,f64,1,"8x8xbatch256 (native batch layout),rhs=1",tenferro-eager,0.339250,0.002334,ok
batched,grad_sum_batched_matmul_backward,f64,1,8x8xbatch256 (native batch layout),tenferro-eager,0.225417,0.010541,ok
batched,grad_sum_batched_solve_backward,f64,1,"8x8xbatch256 (native batch layout),rhs=1",tenferro-eager,1.498542,0.038208,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,16x16xbatch256 (native batch layout),tenferro-eager,0.083458,0.005084,ok
batched,batched_svd,f64,1,16x16xbatch256 (native batch layout),tenferro-eager,5.599875,0.083167,ok
batched,batched_qr,f64,1,16x16xbatch256 (native batch layout),tenferro-eager,0.752625,0.026125,ok
batched,batched_eigh,f64,1,16x16xbatch256 (native batch layout),tenferro-eager,2.810084,0.078042,ok
batched,batched_solve,f64,1,"16x16xbatch256 (native batch layout),rhs=1",tenferro-eager,0.535542,0.015083,ok
batched,grad_sum_batched_matmul_backward,f64,1,16x16xbatch256 (native batch layout),tenferro-eager,0.356125,0.028167,ok
batched,grad_sum_batched_solve_backward,f64,1,"16x16xbatch256 (native batch layout),rhs=1",tenferro-eager,2.395666,0.049333,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch1024 (native batch layout),tenferro-eager,0.037917,0.001291,ok
batched,batched_svd,f64,1,2x2xbatch1024 (native batch layout),tenferro-eager,1.622333,0.051124,ok
batched,batched_qr,f64,1,2x2xbatch1024 (native batch layout),tenferro-eager,1.028792,0.020292,ok
batched,batched_eigh,f64,1,2x2xbatch1024 (native batch layout),tenferro-eager,0.985500,0.032834,ok
batched,batched_solve,f64,1,"2x2xbatch1024 (native batch layout),rhs=1",tenferro-eager,1.008333,0.014917,ok
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch1024 (native batch layout),tenferro-eager,0.207583,0.009084,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch1024 (native batch layout),rhs=1",tenferro-eager,4.278125,0.072583,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch1024 (native batch layout),tenferro-eager,0.052959,0.000750,ok
batched,batched_svd,f64,1,4x4xbatch1024 (native batch layout),tenferro-eager,2.743125,0.057791,ok
batched,batched_qr,f64,1,4x4xbatch1024 (native batch layout),tenferro-eager,1.202500,0.038749,ok
batched,batched_eigh,f64,1,4x4xbatch1024 (native batch layout),tenferro-eager,1.576833,0.046375,ok
batched,batched_solve,f64,1,"4x4xbatch1024 (native batch layout),rhs=1",tenferro-eager,1.069250,0.027375,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch1024 (native batch layout),tenferro-eager,0.259625,0.006875,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch1024 (native batch layout),rhs=1",tenferro-eager,4.589916,0.063333,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,8x8xbatch1024 (native batch layout),tenferro-eager,0.114541,0.007292,ok
batched,batched_svd,f64,1,8x8xbatch1024 (native batch layout),tenferro-eager,6.716917,0.069625,ok
batched,batched_qr,f64,1,8x8xbatch1024 (native batch layout),tenferro-eager,1.704416,0.038209,ok
batched,batched_eigh,f64,1,8x8xbatch1024 (native batch layout),tenferro-eager,3.540792,0.061500,ok
batched,batched_solve,f64,1,"8x8xbatch1024 (native batch layout),rhs=1",tenferro-eager,1.302333,0.017749,ok
batched,grad_sum_batched_matmul_backward,f64,1,8x8xbatch1024 (native batch layout),tenferro-eager,0.659375,0.036750,ok
batched,grad_sum_batched_solve_backward,f64,1,"8x8xbatch1024 (native batch layout),rhs=1",tenferro-eager,5.676625,0.095458,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,16x16xbatch1024 (native batch layout),tenferro-eager,0.348208,0.008000,ok
batched,batched_svd,f64,1,16x16xbatch1024 (native batch layout),tenferro-eager,22.309333,0.303375,ok
batched,batched_qr,f64,1,16x16xbatch1024 (native batch layout),tenferro-eager,2.998292,0.046000,ok
batched,batched_eigh,f64,1,16x16xbatch1024 (native batch layout),tenferro-eager,11.241166,0.062084,ok
batched,batched_solve,f64,1,"16x16xbatch1024 (native batch layout),rhs=1",tenferro-eager,2.120666,0.045208,ok
batched,grad_sum_batched_matmul_backward,f64,1,16x16xbatch1024 (native batch layout),tenferro-eager,1.229458,0.080208,ok
batched,grad_sum_batched_solve_backward,f64,1,"16x16xbatch1024 (native batch layout),rhs=1",tenferro-eager,9.305500,0.141292,ok
large,matmul,f64,1,128x128,tenferro-trace,0.022125,0.000291,ok
large,matmul,f64,1,256x256,tenferro-trace,0.107125,0.003958,ok
large,matmul,f64,1,512x512,tenferro-trace,0.718958,0.053458,ok
large,matmul,f64,1,1024x1024,tenferro-trace,5.890209,0.333542,ok
large,matmul_rect,f64,1,1024x256 * 256x1024,tenferro-trace,1.340625,0.045125,ok
large,matmul_rect,f64,1,256x1024 * 1024x256,tenferro-trace,0.393083,0.011583,ok
large,svd,f64,1,64x64,tenferro-trace,0.280292,0.002833,ok
large,qr,f64,1,64x64,tenferro-trace,0.074250,0.000541,ok
large,eigh,f64,1,64x64,tenferro-trace,0.205875,0.008375,ok
large,solve,f64,1,"64x64,rhs=1",tenferro-trace,0.033875,0.002458,ok
large,solve,f64,1,"64x64,rhs=16",tenferro-trace,0.035958,0.000291,ok
large,solve,f64,1,"64x64,rhs=64",tenferro-trace,0.044250,0.006833,ok
large,svd,f64,1,128x128,tenferro-trace,1.239000,0.055042,ok
large,qr,f64,1,128x128,tenferro-trace,0.386959,0.008917,ok
large,eigh,f64,1,128x128,tenferro-trace,0.622541,0.029666,ok
large,solve,f64,1,"128x128,rhs=1",tenferro-trace,0.069708,0.000833,ok
large,solve,f64,1,"128x128,rhs=16",tenferro-trace,0.077209,0.002459,ok
large,solve,f64,1,"128x128,rhs=64",tenferro-trace,0.097708,0.005000,ok
large,svd,f64,1,256x256,tenferro-trace,4.965500,0.062334,ok
large,qr,f64,1,256x256,tenferro-trace,1.187709,0.032750,ok
large,eigh,f64,1,256x256,tenferro-trace,2.748084,0.047625,ok
large,solve,f64,1,"256x256,rhs=1",tenferro-trace,0.211916,0.005458,ok
large,solve,f64,1,"256x256,rhs=16",tenferro-trace,0.215375,0.003125,ok
large,solve,f64,1,"256x256,rhs=64",tenferro-trace,0.268042,0.013167,ok
large,grad_sum_matmul,f64,1,64x64,tenferro-trace,0.013875,0.000958,ok
large,grad_sum_matmul_backward,f64,1,64x64,tenferro-trace,0.037125,0.000625,ok
large,grad_sum_svd_s_backward,f64,1,64x64,tenferro-trace,0.304000,0.007750,ok
large,grad_sum_solve_backward,f64,1,"64x64,rhs=1",tenferro-trace,0.073791,0.000833,ok
large,grad_sum_matmul,f64,1,128x128,tenferro-trace,0.028041,0.005500,ok
large,grad_sum_matmul_backward,f64,1,128x128,tenferro-trace,0.088916,0.007125,ok
large,grad_sum_svd_s_backward,f64,1,128x128,tenferro-trace,1.280250,0.042833,ok
large,grad_sum_solve_backward,f64,1,"128x128,rhs=1",tenferro-trace,0.132542,0.010876,ok
large,grad_sum_svd_s_jvp,f64,1,256x256,tenferro-trace,5.200916,0.097291,ok
large,grad_sum_svd_s_vjp,f64,1,256x256,tenferro-trace,5.178917,0.099168,ok
large,grad_sum_qr_jvp,f64,1,256x256,tenferro-trace,1.921792,0.104958,ok
large,grad_sum_qr_vjp,f64,1,256x256,tenferro-trace,1.912166,0.094083,ok
large,grad_sum_eigh_jvp,f64,1,256x256,tenferro-trace,3.065500,0.084874,ok
large,grad_sum_eigh_vjp,f64,1,256x256,tenferro-trace,3.023417,0.048958,ok
large,grad_sum_lu_jvp,f64,1,256x256,tenferro-trace,0.722625,0.052291,ok
large,grad_sum_lu_vjp,f64,1,256x256,tenferro-trace,0.718792,0.032666,ok
large,grad_sum_solve_jvp,f64,1,"256x256,rhs=1",tenferro-trace,0.293042,0.006625,ok
large,grad_sum_solve_vjp,f64,1,"256x256,rhs=1",tenferro-trace,0.294917,0.013251,ok
large,grad_sum_svd_s_jvp,f64,1,512x512,tenferro-trace,23.930541,0.094042,ok
large,grad_sum_svd_s_vjp,f64,1,512x512,tenferro-trace,23.776834,0.073500,ok
large,grad_sum_qr_jvp,f64,1,512x512,tenferro-trace,9.347000,0.080166,ok
large,grad_sum_qr_vjp,f64,1,512x512,tenferro-trace,9.260584,0.044376,ok
large,grad_sum_eigh_jvp,f64,1,512x512,tenferro-trace,14.166042,0.165084,ok
large,grad_sum_eigh_vjp,f64,1,512x512,tenferro-trace,14.087458,0.106083,ok
large,grad_sum_lu_jvp,f64,1,512x512,tenferro-trace,4.375541,0.244625,ok
large,grad_sum_lu_vjp,f64,1,512x512,tenferro-trace,4.482750,0.172458,ok
large,grad_sum_solve_jvp,f64,1,"512x512,rhs=1",tenferro-trace,1.250125,0.025667,ok
large,grad_sum_solve_vjp,f64,1,"512x512,rhs=1",tenferro-trace,1.240292,0.033875,ok
large,grad_sum_svd_s_jvp,f64,1,1024x1024,tenferro-trace,121.892833,0.605250,ok
large,grad_sum_svd_s_vjp,f64,1,1024x1024,tenferro-trace,120.411000,0.766000,ok
large,grad_sum_qr_jvp,f64,1,1024x1024,tenferro-trace,53.896584,0.696625,ok
large,grad_sum_qr_vjp,f64,1,1024x1024,tenferro-trace,54.258750,1.244375,ok
large,grad_sum_eigh_jvp,f64,1,1024x1024,tenferro-trace,77.400708,0.538041,ok
large,grad_sum_eigh_vjp,f64,1,1024x1024,tenferro-trace,78.018459,1.329958,ok
large,grad_sum_lu_jvp,f64,1,1024x1024,tenferro-trace,31.655125,0.976874,ok
large,grad_sum_lu_vjp,f64,1,1024x1024,tenferro-trace,31.369375,0.523500,ok
large,grad_sum_solve_jvp,f64,1,"1024x1024,rhs=1",tenferro-trace,6.208959,0.081125,ok
large,grad_sum_solve_vjp,f64,1,"1024x1024,rhs=1",tenferro-trace,6.130833,0.194457,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch16 (native batch layout),tenferro-trace,0.006625,0.000084,ok
batched,batched_svd,f64,1,2x2xbatch16 (native batch layout),tenferro-trace,0.033291,0.000749,ok
batched,batched_qr,f64,1,2x2xbatch16 (native batch layout),tenferro-trace,0.022916,0.000667,ok
batched,batched_eigh,f64,1,2x2xbatch16 (native batch layout),tenferro-trace,0.021625,0.000542,ok
batched,batched_solve,f64,1,"2x2xbatch16 (native batch layout),rhs=1",tenferro-trace,0.049958,0.001708,ok
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch16 (native batch layout),tenferro-trace,0.023542,0.000918,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch16 (native batch layout),rhs=1",tenferro-trace,0.111209,0.000459,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch16 (native batch layout),tenferro-trace,0.006792,0.000375,ok
batched,batched_svd,f64,1,4x4xbatch16 (native batch layout),tenferro-trace,0.049458,0.004125,ok
batched,batched_qr,f64,1,4x4xbatch16 (native batch layout),tenferro-trace,0.025000,0.000375,ok
batched,batched_eigh,f64,1,4x4xbatch16 (native batch layout),tenferro-trace,0.030750,0.000833,ok
batched,batched_solve,f64,1,"4x4xbatch16 (native batch layout),rhs=1",tenferro-trace,0.051458,0.003500,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch16 (native batch layout),tenferro-trace,0.024125,0.000584,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch16 (native batch layout),rhs=1",tenferro-trace,0.111583,0.004251,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,8x8xbatch16 (native batch layout),tenferro-trace,0.007875,0.000208,ok
batched,batched_svd,f64,1,8x8xbatch16 (native batch layout),tenferro-trace,0.111750,0.003416,ok
batched,batched_qr,f64,1,8x8xbatch16 (native batch layout),tenferro-trace,0.032709,0.001709,ok
batched,batched_eigh,f64,1,8x8xbatch16 (native batch layout),tenferro-trace,0.060500,0.002875,ok
batched,batched_solve,f64,1,"8x8xbatch16 (native batch layout),rhs=1",tenferro-trace,0.054333,0.004916,ok
batched,grad_sum_batched_matmul_backward,f64,1,8x8xbatch16 (native batch layout),tenferro-trace,0.033625,0.005792,ok
batched,grad_sum_batched_solve_backward,f64,1,"8x8xbatch16 (native batch layout),rhs=1",tenferro-trace,0.115792,0.004042,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,16x16xbatch16 (native batch layout),tenferro-trace,0.011583,0.000083,ok
batched,batched_svd,f64,1,16x16xbatch16 (native batch layout),tenferro-trace,0.354084,0.020792,ok
batched,batched_qr,f64,1,16x16xbatch16 (native batch layout),tenferro-trace,0.052458,0.004125,ok
batched,batched_eigh,f64,1,16x16xbatch16 (native batch layout),tenferro-trace,0.179375,0.002000,ok
batched,batched_solve,f64,1,"16x16xbatch16 (native batch layout),rhs=1",tenferro-trace,0.062333,0.003375,ok
batched,grad_sum_batched_matmul_backward,f64,1,16x16xbatch16 (native batch layout),tenferro-trace,0.041791,0.000749,ok
batched,grad_sum_batched_solve_backward,f64,1,"16x16xbatch16 (native batch layout),rhs=1",tenferro-trace,0.132541,0.002875,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch64 (native batch layout),tenferro-trace,0.008042,0.000167,ok
batched,batched_svd,f64,1,2x2xbatch64 (native batch layout),tenferro-trace,0.106917,0.001709,ok
batched,batched_qr,f64,1,2x2xbatch64 (native batch layout),tenferro-trace,0.069375,0.002584,ok
batched,batched_eigh,f64,1,2x2xbatch64 (native batch layout),tenferro-trace,0.066291,0.000458,ok
batched,batched_solve,f64,1,"2x2xbatch64 (native batch layout),rhs=1",tenferro-trace,0.144584,0.002542,ok
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch64 (native batch layout),tenferro-trace,0.027042,0.002000,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch64 (native batch layout),rhs=1",tenferro-trace,0.284667,0.003791,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch64 (native batch layout),tenferro-trace,0.009250,0.000167,ok
batched,batched_svd,f64,1,4x4xbatch64 (native batch layout),tenferro-trace,0.178458,0.007083,ok
batched,batched_qr,f64,1,4x4xbatch64 (native batch layout),tenferro-trace,0.081167,0.001167,ok
batched,batched_eigh,f64,1,4x4xbatch64 (native batch layout),tenferro-trace,0.104167,0.004542,ok
batched,batched_solve,f64,1,"4x4xbatch64 (native batch layout),rhs=1",tenferro-trace,0.151583,0.006708,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch64 (native batch layout),tenferro-trace,0.031542,0.000374,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch64 (native batch layout),rhs=1",tenferro-trace,0.300333,0.014876,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,8x8xbatch64 (native batch layout),tenferro-trace,0.013458,0.000626,ok
batched,batched_svd,f64,1,8x8xbatch64 (native batch layout),tenferro-trace,0.426583,0.012125,ok
batched,batched_qr,f64,1,8x8xbatch64 (native batch layout),tenferro-trace,0.112333,0.006958,ok
batched,batched_eigh,f64,1,8x8xbatch64 (native batch layout),tenferro-trace,0.221500,0.001791,ok
batched,batched_solve,f64,1,"8x8xbatch64 (native batch layout),rhs=1",tenferro-trace,0.154250,0.006250,ok
batched,grad_sum_batched_matmul_backward,f64,1,8x8xbatch64 (native batch layout),tenferro-trace,0.063084,0.002542,ok
batched,grad_sum_batched_solve_backward,f64,1,"8x8xbatch64 (native batch layout),rhs=1",tenferro-trace,0.312167,0.007708,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,16x16xbatch64 (native batch layout),tenferro-trace,0.025792,0.000209,ok
batched,batched_svd,f64,1,16x16xbatch64 (native batch layout),tenferro-trace,1.403041,0.047542,ok
batched,batched_qr,f64,1,16x16xbatch64 (native batch layout),tenferro-trace,0.191709,0.006334,ok
batched,batched_eigh,f64,1,16x16xbatch64 (native batch layout),tenferro-trace,0.718792,0.021458,ok
batched,batched_solve,f64,1,"16x16xbatch64 (native batch layout),rhs=1",tenferro-trace,0.191375,0.003875,ok
batched,grad_sum_batched_matmul_backward,f64,1,16x16xbatch64 (native batch layout),tenferro-trace,0.087208,0.018000,ok
batched,grad_sum_batched_solve_backward,f64,1,"16x16xbatch64 (native batch layout),rhs=1",tenferro-trace,0.380375,0.007167,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch256 (native batch layout),tenferro-trace,0.014833,0.000500,ok
batched,batched_svd,f64,1,2x2xbatch256 (native batch layout),tenferro-trace,0.406083,0.003957,ok
batched,batched_qr,f64,1,2x2xbatch256 (native batch layout),tenferro-trace,0.263250,0.018042,ok
