suite,benchmark,dtype,threads,shape,backend,median_ms,iqr_ms,status,notes
cpu/view_metadata,reshape_view,f64,1,"33554432 -> 8192x4096",tenferro-trace,,,unsupported,"TensorValue view metadata APIs are concrete-only; traced tensors use graph operations"
cpu/view_metadata,transpose_view,f64,1,"4096x4096",tenferro-direct,0.000208,0.000541,ok,"metadata-only transpose view; no output-sized copy"
cpu/view_metadata,transpose_view,f64,1,"4096x4096",tenferro-trace,,,unsupported,"TensorValue view metadata APIs are concrete-only; traced tensors use graph operations"
cpu/view_metadata,slice_view,f64,1,"4194304 -> 2096128",tenferro-direct,0.000125,0.000083,ok,"metadata-only strided slice view; no output-sized copy"
cpu/view_metadata,slice_view,f64,1,"4194304 -> 2096128",tenferro-trace,,,unsupported,"TensorValue view metadata APIs are concrete-only; traced tensors use graph operations"
cpu/view_metadata,broadcast_in_dim_view,f64,1,"8192x1 -> 8192x4096",tenferro-direct,0.000084,0.000042,ok,"metadata-only zero-stride broadcast view; no output-sized copy"
cpu/view_metadata,broadcast_in_dim_view,f64,1,"8192x1 -> 8192x4096",tenferro-trace,,,unsupported,"TensorValue view metadata APIs are concrete-only; traced tensors use graph operations"
cpu/output_reuse,add_into,f64,1,"33554432",tenferro-direct,16.902583,0.105833,ok,"caller-owned output"
cpu/output_reuse,add_into,f64,1,"33554432",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,sub_into,f64,1,"33554432",tenferro-direct,17.013333,0.372334,ok,"caller-owned output"
cpu/output_reuse,sub_into,f64,1,"33554432",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,mul_into,f64,1,"33554432",tenferro-direct,17.099458,0.879750,ok,"caller-owned output"
cpu/output_reuse,mul_into,f64,1,"33554432",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,div_into,f64,1,"33554432",tenferro-direct,18.466292,0.292750,ok,"caller-owned output"
cpu/output_reuse,div_into,f64,1,"33554432",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,neg_into,f64,1,"33554432",tenferro-direct,10.308709,0.075000,ok,"caller-owned output"
cpu/output_reuse,neg_into,f64,1,"33554432",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,conj_into,c64,1,"16777216",tenferro-direct,7.980666,0.073334,ok,"physical conjugate into caller-owned output"
cpu/output_reuse,conj_into,c64,1,"16777216",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,copy_read_into,f64,1,"33554432",tenferro-direct,3.902084,0.106209,ok,"copy into caller-owned output"
cpu/output_reuse,copy_read_into,f64,1,"33554432",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,dot_general_read_into,f64,1,"1024x1024",tenferro-direct,4.744625,0.259876,ok,"matrix multiply into caller-owned output"
cpu/output_reuse,dot_general_read_into,f64,1,"1024x1024",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,dot_general_read_into_accum,f64,1,"1024x1024",tenferro-direct,5.254000,0.246083,ok,"out = lhs @ rhs + out"
cpu/output_reuse,dot_general_read_into_accum,f64,1,"1024x1024",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/einsum_concrete,einsum_ij_jk_ik,f64,1,"1024x1024",tenferro-direct,5.070875,0.925833,ok,"TensorEinsumExt allocation-returning API"
cpu/einsum_concrete,einsum_ij_jk_ik,f64,1,"1024x1024",tenferro-trace,,,unsupported,"TensorEinsumExt is a concrete Tensor API; traced einsum is measured by cpu/einsum"
cpu/linalg_uncovered,cholesky,f64,1,"1536x1536",tenferro-direct,4.512625,0.389958,ok,"SPD input"
cpu/linalg_uncovered,cholesky,f64,1,"1536x1536",tenferro-trace,4.889209,0.168000,ok,"SPD input"
cpu/linalg_uncovered,eig,f64,1,"160x160",tenferro-direct,4.414834,0.075792,ok,"general input"
cpu/linalg_uncovered,eig,f64,1,"160x160",tenferro-trace,4.461375,0.060291,ok,"general input"
