suite,benchmark,dtype,threads,shape,backend,median_ms,iqr_ms,status,notes
cpu/indexing_layout,concatenate,f64,4,"1048576+1048576",tenferro-trace,0.437416,0.019208,ok,"concatenate along axis 0"
cpu/indexing_layout,reverse,f64,4,"2097152",tenferro-direct,0.509208,0.016417,ok,"reverse axis 0"
cpu/indexing_layout,reverse,f64,4,"2097152",tenferro-trace,0.647541,0.030041,ok,"reverse axis 0"
cpu/structural_shape,transpose,f64,4,"4096x4096",tenferro-direct,11.438541,1.119333,ok,"materialized matrix transpose"
cpu/structural_shape,transpose,f64,4,"4096x4096",tenferro-trace,7.527917,0.266375,ok,"materialized matrix transpose"
cpu/structural_shape,reshape,f64,4,"33554432 -> 8192x4096",tenferro-direct,3.973875,0.142875,ok,"materialized reshape output"
cpu/structural_shape,reshape,f64,4,"33554432 -> 8192x4096",tenferro-trace,1.658458,0.158459,ok,"materialized reshape output"
cpu/structural_shape,broadcast_in_dim,f64,4,"8192x1 -> 8192x4096",tenferro-direct,2.233584,0.089959,ok,"materialized broadcast"
cpu/structural_shape,broadcast_in_dim,f64,4,"8192x1 -> 8192x4096",tenferro-trace,1.169000,0.040791,ok,"materialized broadcast"
cpu/structural_shape,cast_f64_f32,f64->f32,4,"33554432",tenferro-direct,1.360583,0.058208,ok,"dtype cast"
cpu/structural_shape,cast_f64_f32,f64->f32,4,"33554432",tenferro-trace,3.031000,0.179000,ok,"dtype cast"
cpu/structural_shape,extract_diagonal,f64,4,"8388608x2x2 -> 8388608x2",tenferro-direct,2.262250,0.083875,ok,"batched matrix diagonal extraction"
cpu/structural_shape,extract_diagonal,f64,4,"8388608x2x2 -> 8388608x2",tenferro-trace,3.959667,0.168291,ok,"batched matrix diagonal extraction"
cpu/structural_shape,embed_diagonal,f64,4,"8192 -> 8192x8192",tenferro-direct,2.094458,0.058417,ok,"embed vector as matrix diagonal"
cpu/structural_shape,embed_diagonal,f64,4,"8192 -> 8192x8192",tenferro-trace,2.045334,0.072292,ok,"embed vector as matrix diagonal"
cpu/structural_shape,tril,f64,4,"4096x4096",tenferro-direct,3.380500,0.165958,ok,"lower triangle"
cpu/structural_shape,tril,f64,4,"4096x4096",tenferro-trace,4.877458,0.170958,ok,"lower triangle"
cpu/structural_shape,triu,f64,4,"4096x4096",tenferro-direct,3.257458,0.360626,ok,"upper triangle"
cpu/structural_shape,triu,f64,4,"4096x4096",tenferro-trace,4.932625,0.296459,ok,"upper triangle"
cpu/view_metadata,reshape_view,f64,4,"33554432 -> 8192x4096",tenferro-direct,0.000334,0.000457,ok,"metadata-only view reshape; no output-sized copy"
cpu/view_metadata,reshape_view,f64,4,"33554432 -> 8192x4096",tenferro-trace,,,unsupported,"TensorValue view metadata APIs are concrete-only; traced tensors use graph operations"
cpu/view_metadata,transpose_view,f64,4,"4096x4096",tenferro-direct,0.000125,0.000125,ok,"metadata-only transpose view; no output-sized copy"
cpu/view_metadata,transpose_view,f64,4,"4096x4096",tenferro-trace,,,unsupported,"TensorValue view metadata APIs are concrete-only; traced tensors use graph operations"
cpu/view_metadata,slice_view,f64,4,"4194304 -> 2096128",tenferro-direct,0.000125,0.000042,ok,"metadata-only strided slice view; no output-sized copy"
cpu/view_metadata,slice_view,f64,4,"4194304 -> 2096128",tenferro-trace,,,unsupported,"TensorValue view metadata APIs are concrete-only; traced tensors use graph operations"
cpu/view_metadata,broadcast_in_dim_view,f64,4,"8192x1 -> 8192x4096",tenferro-direct,0.000084,0.000042,ok,"metadata-only zero-stride broadcast view; no output-sized copy"
cpu/view_metadata,broadcast_in_dim_view,f64,4,"8192x1 -> 8192x4096",tenferro-trace,,,unsupported,"TensorValue view metadata APIs are concrete-only; traced tensors use graph operations"
cpu/output_reuse,add_into,f64,4,"33554432",tenferro-direct,6.472125,0.161458,ok,"caller-owned output"
cpu/output_reuse,add_into,f64,4,"33554432",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,sub_into,f64,4,"33554432",tenferro-direct,6.247125,0.182459,ok,"caller-owned output"
cpu/output_reuse,sub_into,f64,4,"33554432",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,mul_into,f64,4,"33554432",tenferro-direct,6.151708,0.105751,ok,"caller-owned output"
cpu/output_reuse,mul_into,f64,4,"33554432",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,div_into,f64,4,"33554432",tenferro-direct,5.194916,0.296958,ok,"caller-owned output"
cpu/output_reuse,div_into,f64,4,"33554432",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,neg_into,f64,4,"33554432",tenferro-direct,3.127042,0.314167,ok,"caller-owned output"
cpu/output_reuse,neg_into,f64,4,"33554432",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,conj_into,c64,4,"16777216",tenferro-direct,1.989250,0.143958,ok,"physical conjugate into caller-owned output"
cpu/output_reuse,conj_into,c64,4,"16777216",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,copy_read_into,f64,4,"33554432",tenferro-direct,1.729875,0.091334,ok,"copy into caller-owned output"
cpu/output_reuse,copy_read_into,f64,4,"33554432",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,dot_general_read_into,f64,4,"1024x1024",tenferro-direct,5.369375,0.376126,ok,"matrix multiply into caller-owned output"
cpu/output_reuse,dot_general_read_into,f64,4,"1024x1024",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/output_reuse,dot_general_read_into_accum,f64,4,"1024x1024",tenferro-direct,5.901416,0.230166,ok,"out = lhs @ rhs + out"
cpu/output_reuse,dot_general_read_into_accum,f64,4,"1024x1024",tenferro-trace,,,unsupported,"compiled traced execution owns its output tensors; no caller-output API"
cpu/einsum_concrete,einsum_ij_jk_ik,f64,4,"1024x1024",tenferro-direct,5.163334,0.708333,ok,"TensorEinsumExt allocation-returning API"
cpu/einsum_concrete,einsum_ij_jk_ik,f64,4,"1024x1024",tenferro-trace,,,unsupported,"TensorEinsumExt is a concrete Tensor API; traced einsum is measured by cpu/einsum"
cpu/linalg_uncovered,cholesky,f64,4,"1536x1536",tenferro-direct,4.504875,0.776375,ok,"SPD input"
cpu/linalg_uncovered,cholesky,f64,4,"1536x1536",tenferro-trace,4.471916,0.035083,ok,"SPD input"
cpu/linalg_uncovered,eig,f64,4,"160x160",tenferro-direct,4.435125,0.043250,ok,"general input"
cpu/linalg_uncovered,eig,f64,4,"160x160",tenferro-trace,4.423333,0.029208,ok,"general input"
cpu/linalg_uncovered,eigvals,f64,4,"192x192",tenferro-direct,4.604250,0.039333,ok,"general input values only"
cpu/linalg_uncovered,eigvals,f64,4,"192x192",tenferro-trace,4.620500,0.024166,ok,"general input values only"
cpu/linalg_uncovered,eigvalsh,f64,4,"512x512",tenferro-direct,14.735458,0.079791,ok,"SPD input values only"
cpu/linalg_uncovered,eigvalsh,f64,4,"512x512",tenferro-trace,14.749416,0.078125,ok,"SPD input values only"
cpu/linalg_uncovered,triangular_solve,f64,4,"4096x4096,rhs=64",tenferro-direct,5.379709,0.172791,ok,"lower-triangular solve"
cpu/linalg_uncovered,triangular_solve,f64,4,"4096x4096,rhs=64",tenferro-trace,7.008875,0.242417,ok,"lower-triangular solve"
cpu/linalg_uncovered,det,f64,4,"1024x1024",tenferro-direct,4.188292,0.023333,ok,"well-conditioned input"
cpu/linalg_uncovered,det,f64,4,"1024x1024",tenferro-trace,4.217000,0.019959,ok,"well-conditioned input"
cpu/linalg_uncovered,slogdet,f64,4,"1024x1024",tenferro-direct,4.157458,0.015374,ok,"well-conditioned input"
cpu/linalg_uncovered,slogdet,f64,4,"1024x1024",tenferro-trace,4.458166,0.035500,ok,"well-conditioned input"
cpu/linalg_uncovered,inv,f64,4,"768x768",tenferro-direct,7.052250,0.029708,ok,"well-conditioned input"
cpu/linalg_uncovered,inv,f64,4,"768x768",tenferro-trace,6.547667,0.422625,ok,"well-conditioned input"
cpu/linalg_uncovered,pinv,f64,4,"512x256",tenferro-direct,6.665084,0.029291,ok,"rectangular input"
cpu/linalg_uncovered,pinv,f64,4,"512x256",tenferro-trace,6.899584,0.157334,ok,"rectangular input"
cpu/linalg_uncovered,pinv_with_rtol,f64,4,"512x256",tenferro-direct,6.667625,0.066500,ok,"rectangular input; rtol=1e-12"
cpu/linalg_uncovered,pinv_with_rtol,f64,4,"512x256",tenferro-trace,6.722375,0.034041,ok,"rectangular input; rtol=1e-12"
cpu/linalg_uncovered,lu,f64,4,"1024x1024",tenferro-direct,4.069792,0.022207,ok,"partial-pivot LU"
cpu/linalg_uncovered,lu,f64,4,"1024x1024",tenferro-trace,4.180208,0.034666,ok,"partial-pivot LU"
cpu/linalg_uncovered,lstsq,f64,4,"768x384,rhs=16",tenferro-eager,5.706084,0.025459,ok,"tall full-column-rank QR least-squares solve"
cpu/linalg_uncovered,lstsq,f64,4,"768x384,rhs=16",tenferro-trace,5.548334,0.045292,ok,"tall full-column-rank QR least-squares solve"
cpu/linalg_uncovered,svd_full,f64,4,"768x384",tenferro-eager,,,unsupported,"svd_full: extension tenferro-linalg.linalg.v1 failed: svd_full: unsupported operation: CPU LAPACK provider does not implement full-matrices SVD; use the faer provider for full SVD"
cpu/linalg_uncovered,svd_full,f64,4,"768x384",tenferro-trace,,,unsupported,"svd_full: unsupported operation: CPU LAPACK provider does not implement full-matrices SVD; use the faer provider for full SVD"
cpu/linalg_uncovered,norm_fro,f64,4,"2048x2048",tenferro-direct,0.563084,0.006957,ok,"Frobenius norm"
cpu/linalg_uncovered,norm_fro,f64,4,"2048x2048",tenferro-trace,0.584417,0.012333,ok,"Frobenius norm"
cpu/complex,conj,c64,4,"16777216",tenferro-direct,2.918958,0.031792,ok,"complex elementwise"
cpu/complex,conj,c64,4,"16777216",tenferro-trace,2.914625,0.049459,ok,"complex elementwise"
cpu/complex,mul,c64,4,"8388608",tenferro-direct,1.496208,0.088001,ok,"complex elementwise"
cpu/complex,mul,c64,4,"8388608",tenferro-trace,1.492708,0.051834,ok,"complex elementwise"
cpu/complex,div,c64,4,"8388608",tenferro-direct,1.571917,0.014458,ok,"complex elementwise"
cpu/complex,div,c64,4,"8388608",tenferro-trace,1.591000,0.045166,ok,"complex elementwise"
cpu/complex,exp,c64,4,"4194304",tenferro-direct,5.452250,0.707000,ok,"complex analytic"
cpu/complex,exp,c64,4,"4194304",tenferro-trace,5.223875,0.019666,ok,"complex analytic"
cpu/complex,log,c64,4,"4194304",tenferro-direct,6.609375,0.203375,ok,"complex analytic"
cpu/complex,log,c64,4,"4194304",tenferro-trace,6.791833,0.435709,ok,"complex analytic"
cpu/complex,dot_general,c64,4,"640x640",tenferro-direct,5.856709,1.063501,ok,"complex matrix multiply"
cpu/complex,dot_general,c64,4,"640x640",tenferro-trace,5.813084,0.183250,ok,"complex matrix multiply"
cpu/complex,dot_general_with_conj,c64,4,"640x640",tenferro-direct,5.759666,0.195083,ok,"conjugated-lhs complex matrix multiply"
cpu/complex,dot_general_with_conj,c64,4,"640x640",tenferro-trace,,,unsupported,"no public TracedTensor dot_general_with_conj API; an explicit conj+dot graph is different work"
cpu/complex,tensordot,c64,4,"640x640",tenferro-direct,5.398792,0.030041,ok,"complex matrix contraction over one axis"
cpu/complex,tensordot,c64,4,"640x640",tenferro-trace,5.797583,0.213333,ok,"complex matrix contraction over one axis"
cpu/complex,svd,c64,4,"160x160",tenferro-direct,3.976375,0.038707,ok,"complex SVD"
cpu/complex,svd,c64,4,"160x160",tenferro-trace,4.005000,0.028707,ok,"complex SVD"
cpu/complex,qr,c64,4,"256x256",tenferro-direct,4.769000,0.043333,ok,"complex QR"
cpu/complex,qr,c64,4,"256x256",tenferro-trace,4.813417,0.037292,ok,"complex QR"
cpu/complex,eig,c64,4,"112x112",tenferro-direct,5.926416,0.030042,ok,"complex eig"
cpu/complex,eig,c64,4,"112x112",tenferro-trace,5.900917,0.034083,ok,"complex eig"
cpu/complex,solve,c64,4,"384x384,rhs=8",tenferro-direct,3.434334,0.054375,ok,"complex solve"
cpu/complex,solve,c64,4,"384x384,rhs=8",tenferro-trace,3.593625,0.092750,ok,"complex solve"
cpu/complex,cholesky,c64,4,"448x448",tenferro-direct,2.415375,0.035792,ok,"Hermitian positive definite"
cpu/complex,cholesky,c64,4,"448x448",tenferro-trace,2.475792,0.044459,ok,"Hermitian positive definite"
cpu/complex,norm_fro,c64,4,"2048x1536",tenferro-direct,2.224458,0.019708,ok,"complex Frobenius norm"
cpu/complex,norm_fro,c64,4,"2048x1536",tenferro-trace,1.407750,0.007834,ok,"complex Frobenius norm"
cpu/elementwise_reduction,add,f64,4,33554432,pytorch-cpu,2.493333,0.019667,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,sub,f64,4,33554432,pytorch-cpu,2.493875,0.030417,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,mul,f64,4,33554432,pytorch-cpu,2.503042,0.049791,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,div,f64,4,33554432,pytorch-cpu,2.473833,0.016167,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,rem,f64,4,8388608,pytorch-cpu,6.311709,0.024416,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,neg,f64,4,33554432,pytorch-cpu,1.532209,0.051124,ok,unary elementwise; input allocation outside timed region
cpu/elementwise_reduction,abs,f64,4,33554432,pytorch-cpu,1.566416,0.067208,ok,unary elementwise; input allocation outside timed region
cpu/elementwise_reduction,sign,f64,4,33554432,pytorch-cpu,1.712625,0.022834,ok,unary elementwise; input allocation outside timed region
cpu/elementwise_reduction,maximum,f64,4,33554432,pytorch-cpu,2.480125,0.015626,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,minimum,f64,4,33554432,pytorch-cpu,2.481500,0.041250,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,compare_lt,f64,4,33554432,pytorch-cpu,2.897458,0.031583,ok,ordered compare; input allocation outside timed region
cpu/elementwise_reduction,select,f64,4,33554432,pytorch-cpu,3.567667,0.061458,ok,ternary select; input allocation outside timed region
cpu/elementwise_reduction,clamp,f64,4,8388608,pytorch-cpu,0.878542,0.016208,ok,clamp with tensor bounds; input allocation outside timed region
cpu/elementwise_reduction,exp,f64,4,8388608,pytorch-cpu,4.379334,0.013958,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,log,f64,4,8388608,pytorch-cpu,5.431208,0.617083,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,sin,f64,4,8388608,pytorch-cpu,3.861000,0.062001,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,cos,f64,4,8388608,pytorch-cpu,4.507208,0.131875,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,tanh,f64,4,8388608,pytorch-cpu,9.440667,0.181375,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,sqrt,f64,4,33554432,pytorch-cpu,2.020458,0.029042,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,rsqrt,f64,4,33554432,pytorch-cpu,3.076458,0.021584,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,pow,f64,4,4194304,pytorch-cpu,11.449708,1.768250,ok,binary analytic with tensor exponent; input allocation outside timed region
cpu/elementwise_reduction,expm1,f64,4,4194304,pytorch-cpu,3.907875,0.116834,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,log1p,f64,4,4194304,pytorch-cpu,2.907458,0.072667,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,chain_log1p_exp_mul,f64,4,4194304,pytorch-cpu,5.097584,0.561125,ok,short elementwise chain; input allocation outside timed region
cpu/elementwise_reduction,reduce_sum_all,f64,4,8192x4096,pytorch-cpu,0.972084,0.027792,ok,full reduction; input allocation outside timed region
cpu/elementwise_reduction,reduce_prod_all,f64,4,8192x4096,pytorch-cpu,0.972792,0.019124,ok,full reduction; input allocation outside timed region
cpu/elementwise_reduction,reduce_max_axis0,f64,4,2048x2048,pytorch-cpu,4.583334,0.078084,ok,axis reduction; input allocation outside timed region
cpu/elementwise_reduction,reduce_min_axis1,f64,4,4096x4096,pytorch-cpu,1.050458,0.028624,ok,axis reduction; input allocation outside timed region
cpu/indexing_layout,gather,f64,4,262144,pytorch-cpu,0.164708,0.003458,ok,1D gather; input allocation outside timed region
cpu/indexing_layout,scatter,f64,4,262144,pytorch-cpu,0.326792,0.035292,ok,1D scatter; input allocation outside timed region
cpu/indexing_layout,slice,f64,4,4194304 -> 2096128,pytorch-cpu,0.145709,0.021083,ok,static slice materialized to owned output; input allocation outside timed region
cpu/indexing_layout,dynamic_slice,f64,4,4194304 -> 2097152,pytorch-cpu,0.082875,0.000667,ok,runtime-start slice materialized to owned output; input allocation outside timed region
cpu/indexing_layout,dynamic_update_slice,f64,4,2097152,pytorch-cpu,0.176333,0.014458,ok,runtime-start update; input allocation outside timed region
cpu/indexing_layout,pad,f64,4,2097152,pytorch-cpu,0.176042,0.009543,ok,edge padding; input allocation outside timed region
cpu/indexing_layout,concatenate,f64,4,1048576+1048576,pytorch-cpu,0.132042,0.009083,ok,concatenate along axis 0; input allocation outside timed region
cpu/indexing_layout,reverse,f64,4,2097152,pytorch-cpu,0.104458,0.018500,ok,reverse axis 0; input allocation outside timed region
cpu/structural_shape,transpose,f64,4,4096x4096,pytorch-cpu,18.880042,1.117125,ok,materialized matrix transpose; input allocation outside timed region
cpu/structural_shape,reshape,f64,4,33554432 -> 8192x4096,pytorch-cpu,1.597250,0.026959,ok,materialized reshape; clone makes PyTorch perform the same output-sized write; input allocation outside timed region
cpu/structural_shape,broadcast_in_dim,f64,4,8192x1 -> 8192x4096,pytorch-cpu,1.080625,0.031334,ok,materialized broadcast; input allocation outside timed region
cpu/structural_shape,cast_f64_f32,f64->f32,4,33554432,pytorch-cpu,1.361667,0.074958,ok,dtype cast; input allocation outside timed region
cpu/structural_shape,extract_diagonal,f64,4,8388608x2x2 -> 8388608x2,pytorch-cpu,1.934959,0.164792,ok,batched matrix diagonal extraction; input allocation outside timed region
cpu/structural_shape,embed_diagonal,f64,4,8192 -> 8192x8192,pytorch-cpu,2.179791,0.349792,ok,embed vector as matrix diagonal; input allocation outside timed region
cpu/structural_shape,tril,f64,4,4096x4096,pytorch-cpu,1.300500,0.045542,ok,lower triangle; input allocation outside timed region
cpu/structural_shape,triu,f64,4,4096x4096,pytorch-cpu,1.197958,0.029667,ok,upper triangle; input allocation outside timed region
cpu/view_metadata,reshape_view,f64,4,33554432 -> 8192x4096,pytorch-cpu,0.000542,0.000001,ok,metadata-only view reshape; no output-sized copy; input allocation outside timed region
cpu/view_metadata,transpose_view,f64,4,4096x4096,pytorch-cpu,0.000542,0.000041,ok,metadata-only transpose view; no output-sized copy; input allocation outside timed region
cpu/view_metadata,slice_view,f64,4,4194304 -> 2096128,pytorch-cpu,0.000458,0.000042,ok,metadata-only strided slice view; no output-sized copy; input allocation outside timed region
cpu/view_metadata,broadcast_in_dim_view,f64,4,8192x1 -> 8192x4096,pytorch-cpu,0.000542,0.000001,ok,metadata-only zero-stride broadcast view; no output-sized copy; input allocation outside timed region
cpu/output_reuse,add_into,f64,4,33554432,pytorch-cpu,2.553250,0.127500,ok,torch.add out= caller-owned output; input allocation outside timed region
cpu/output_reuse,sub_into,f64,4,33554432,pytorch-cpu,2.584625,0.086542,ok,torch.sub out= caller-owned output; input allocation outside timed region
